Site_ID,YearMonth,Month,Monthly_CBI,Monthly_Intercept,Monthly_R2,Monthly_n_hours,Monthly_CBI_flag,Extreme_Hours,Total_Hours,Extreme_Ratio,Is_Extreme_Month_0p30
95332226,2025-06,6,0.5157444000613907,9.823307393509758,0.6379120568663761,720,ok,0,720,0.0,0
95332226,2025-07,7,0.4199377075671431,13.755489471626,0.7441514084386762,744,ok,0,744,0.0,0
95332226,2025-08,8,0.4306972151883539,12.780481211890404,0.6736242059734688,744,ok,24,744,0.03225806451612903,0
95332226,2025-09,9,0.4013155603856473,13.67895269546044,0.6685685298032575,720,ok,72,720,0.1,0
95332226,2025-10,10,0.7173413710842204,4.372514280338585,0.9248703221741567,744,ok,0,744,0.0,0
95332226,2025-11,11,0.5994273188023878,4.529785958362419,0.7540872008272236,720,ok,0,720,0.0,0
95332226,2025-12,12,0.5288591253605434,4.228237053146642,0.6850855330217857,736,ok,0,736,0.0,0
95332227,2025-01,1,0.6758105430712557,2.3964467811624797,0.8765495370892953,288,ok,0,288,0.0,0
95332227,2025-02,2,0.6871438425635835,1.4454248283221647,0.8225284329589557,672,ok,0,672,0.0,0
95332227,2025-03,3,0.8429706577770182,0.8924208763008448,0.9104519060954868,744,ok,0,744,0.0,0
95332227,2025-04,4,0.7083879290522184,3.860292807466644,0.8616163965996724,720,ok,0,720,0.0,0
95332227,2025-05,5,0.6151368147313339,6.43822606035787,0.7336485695397542,744,ok,0,744,0.0,0
95332227,2025-06,6,0.588764424463251,8.15112930655824,0.7077076264389089,720,ok,0,720,0.0,0
95332227,2025-07,7,0.5174855424140113,11.002372011487102,0.7906027200669521,744,ok,0,744,0.0,0
95332227,2025-08,8,0.5149747001839431,10.670916780217029,0.6720209010058671,744,ok,120,744,0.16129032258064516,0
95332227,2025-09,9,0.5090661843675645,10.706205075062242,0.7094925130895422,720,ok,144,720,0.2,0
95332227,2025-10,10,0.7648130101845676,3.2250158369682254,0.9336729579757932,744,ok,0,744,0.0,0
95332227,2025-11,11,0.6622812302495739,3.7761297971087835,0.8730069106713227,720,ok,0,720,0.0,0
95332227,2025-12,12,0.6373168269550336,3.2995735697992874,0.7981926925922602,736,ok,0,736,0.0,0
95332228,2025-01,1,0.8991731838188053,1.8416614276792433,0.9109598394458679,288,ok,0,288,0.0,0
95332228,2025-02,2,0.802370171047032,2.4524538695420164,0.8512578284159109,672,ok,0,672,0.0,0
95332228,2025-03,3,0.8781599952401791,2.3324699038899315,0.9198608774385364,744,ok,0,744,0.0,0
95332228,2025-04,4,0.9496604466537301,1.5561228481691707,0.8850768540773084,720,ok,0,720,0.0,0
95332228,2025-05,5,0.849115709740757,3.0563332558106,0.8034006501682168,744,ok,0,744,0.0,0
95332228,2025-06,6,0.7308705749752891,5.920261955783076,0.7769594443319249,720,ok,0,720,0.0,0
95332228,2025-07,7,0.598762272681599,9.99218037935605,0.8140998425060448,744,ok,0,744,0.0,0
95332228,2025-08,8,0.7948890153042283,5.102504639900957,0.7719206231821484,744,ok,216,744,0.2903225806451613,0
95332228,2025-09,9,0.7830175594488401,5.198095157263193,0.8153762372470668,720,ok,96,720,0.13333333333333333,0
95332228,2025-10,10,0.8653563433763904,2.9782282311349704,0.9366009478598453,744,ok,0,744,0.0,0
95332228,2025-11,11,0.9317228572994748,1.646274289704042,0.9045140715200507,720,ok,0,720,0.0,0
95332228,2025-12,12,0.9102903987956601,1.74462861240392,0.8868554827256169,736,ok,0,736,0.0,0
95332229,2025-01,1,0.6311521267462661,1.8752961952913871,0.7925701134935864,288,ok,0,288,0.0,0
95332229,2025-02,2,0.6655204450489896,2.4216391405673727,0.8472572485252575,672,ok,0,672,0.0,0
95332229,2025-03,3,0.7447207607736323,2.635627521053445,0.9365487867247565,744,ok,0,744,0.0,0
95332229,2025-04,4,0.7847450529499126,2.90549181138382,0.8886567539424401,720,ok,0,720,0.0,0
95332229,2025-05,5,0.5828817100823461,7.010230930502178,0.7657620217871435,744,ok,0,744,0.0,0
95332229,2025-06,6,0.5631927530653968,8.882066077355159,0.66793630101389,720,ok,0,720,0.0,0
95332229,2025-07,7,0.5530475910347261,10.53699381674395,0.76461957422855,744,ok,0,744,0.0,0
95332229,2025-08,8,0.4824276371429881,11.744981138552241,0.7336340436211451,744,ok,24,744,0.03225806451612903,0
95332229,2025-09,9,0.4472445235747183,12.54888832158161,0.7313920619115328,720,ok,48,720,0.06666666666666667,0
95332229,2025-10,10,0.6973152751527363,5.576465828486205,0.9126153227448368,744,ok,0,744,0.0,0
95332229,2025-11,11,0.780875754895811,1.959598768687897,0.7160786935566953,720,ok,0,720,0.0,0
95332229,2025-12,12,0.5949992807711064,2.9664029753416647,0.6930523689983457,736,ok,0,736,0.0,0
95332230,2025-01,1,0.778082093764521,0.9695897736587016,0.8680342714734229,288,ok,0,288,0.0,0
95332230,2025-02,2,0.7940905355241092,1.2635503460672908,0.8404246743319022,672,ok,0,672,0.0,0
95332230,2025-03,3,0.8315498992802463,1.343060247272387,0.9337099238325701,744,ok,0,744,0.0,0
95332230,2025-04,4,0.8839321132679662,0.9662564269989744,0.9128170918699737,720,ok,0,720,0.0,0
95332230,2025-05,5,0.835750674979668,2.4285425417420647,0.8085781600657367,744,ok,0,744,0.0,0
95332230,2025-06,6,0.9419776766975347,0.12557705549178877,0.8203358361962236,720,ok,0,720,0.0,0
