Site_ID,YearMonth,Month,SPI_Status,CBI,Intercept,R2,p_slope,n_hours,Macro_SD,Macro_Range,Macro_Min,Macro_Max,Micro_Mean,Macro_Mean,Site_Has_Extreme_In_Year,Pass_Min_Hours,Pass_Macro_SD,Pass_CBI_Filter,CBI_flag
95332220,2025-03,3,Normal,0.8776730127185528,0.940482965245593,0.986972563109017,4.4112163376014027e-113,120,6.8347228021511715,24.072388172149658,4.658685207366943,28.7310733795166,9.824348958333333,10.122068087259928,True,True,True,True,ok
95332220,2025-04,4,Extreme,0.7712544231136718,1.848972907513554,0.8229412353441491,2.6714052788361538e-64,168,4.362423094425614,17.555191040039062,8.801279067993164,26.356470108032227,15.071056547619047,17.143608184087846,True,True,True,True,ok
95332220,2025-04,4,Normal,0.8690202228018031,1.1951860475055156,0.8785438912616683,6.123053237431191e-111,240,4.430597708107615,23.397369861602787,5.342324733734131,28.739694595336918,17.8892578125,19.210222417116164,True,True,True,True,ok
95332220,2025-05,5,Normal,0.755204605110814,4.491435624797273,0.7973322636008848,1.9543614882172697e-209,600,3.1262485708319154,17.82154846191406,11.139703750610352,28.96125221252441,20.84002604166667,21.64789555867513,True,True,True,True,ok
95332220,2025-06,6,Normal,0.645967643157423,7.609685888483154,0.7976828250265486,5.369882376817249e-218,624,2.649536774303961,12.177291870117188,19.3507022857666,31.52799415588379,23.485401642628204,24.576642378782616,True,True,True,True,ok
95332220,2025-07,7,Normal,0.6720378843243241,7.599029246783584,0.8513688212375069,3.719454973458423e-170,408,2.7719001961622047,13.650556564331055,20.30852699279785,33.959083557128906,24.509842218137255,25.163481651567945,True,True,True,True,ok
95332220,2025-08,8,Normal,0.5591778524114401,9.907738287614002,0.675345750318669,1.793616747379954e-89,360,2.7740380428981943,10.793426513671871,20.04036903381348,30.83379554748535,23.785894097222222,24.818858167860242,True,True,True,True,ok
95332220,2025-09,9,Normal,0.41392188659531565,13.160221038332185,0.7043081638110593,5.146855281056477e-84,312,2.7091887006952304,10.3643798828125,20.8325138092041,31.1968936920166,23.430138221153847,24.811244622254982,True,True,True,True,ok
95332220,2025-10,10,Normal,0.6851027264301152,5.158647077759278,0.8817675674572985,2.660285363782792e-268,576,5.112630554015287,22.647184371948242,10.92405128479004,33.57123565673828,20.822645399305557,22.863722062773174,True,True,True,True,ok
95332220,2025-11,11,Normal,0.7816247441966384,1.1003819268877901,0.7919359926888669,2.1122847291631756e-222,648,5.115657600829945,22.910400867462158,4.059625148773193,26.97002601623535,12.804349922839506,14.973896467391356,True,True,True,True,ok
95332220,2025-12,12,Normal,0.6799351301244057,1.9252500387939637,0.8137561164433302,1.4667657311285384e-252,688,4.566432251144359,22.04182481765747,2.195291042327881,24.23711585998535,10.825467841569768,13.089804318755172,True,True,True,True,ok
95332221,2025-02,2,Normal,0.5634481186710729,3.386850904073036,0.6608579816664887,4.2471559436370754e-18,72,2.412223527055693,10.921890640631318,-0.019903564825654,10.901987075805664,7.046440972222222,6.494990305017887,True,True,True,True,ok
95332221,2025-03,3,Normal,0.7141760555637046,3.2323060094718414,0.9354143752944343,3.445085365464164e-172,288,6.094998329668902,22.808701038360596,3.587563991546631,26.396265029907227,11.322808159722221,11.328442177838749,True,True,True,True,ok
95332221,2025-04,4,Normal,0.718635311977618,4.113569847666806,0.859875989769875,7.313927797935341e-196,456,4.767769866869097,23.916489124298096,5.186074733734131,29.102563858032227,17.75294682017544,18.979552973780716,True,True,True,True,ok
95332221,2025-05,5,Normal,0.5875836074131189,7.901834323933709,0.6774516005844726,3.0153896587002153e-137,552,3.1819115286121664,15.72369384765625,13.956598281860352,29.6802921295166,20.428357110507246,21.318707037663113,True,True,True,True,ok
95332221,2025-06,6,Normal,0.5890306122249648,8.842641780331002,0.7792169784275973,6.66360972526986e-159,480,2.8479560625631826,13.505353927612301,18.80184364318848,32.30719757080078,23.495930989583332,24.876956995328268,True,True,True,True,ok
95332221,2025-07,7,Normal,0.49430186055345143,12.585610957097513,0.8234158743879131,7.429752090505929e-137,360,2.5448151282162463,11.018522262573242,22.04229164123535,33.060813903808594,25.22599826388889,25.572202565934923,True,True,True,True,ok
95332221,2025-08,8,Extreme,0.5854591507492887,8.58578038644039,0.9099141938450668,2.5746460819036653e-38,72,3.237176203408534,10.51818656921387,22.52301979064941,33.04120635986328,24.542317708333332,27.25474066204495,True,True,True,True,ok
95332221,2025-08,8,Normal,0.6036826759237461,8.696459283922692,0.8399661786486489,8.92803632107306e-49,120,3.120744637116056,10.876630783081062,22.0517520904541,32.92838287353516,25.416276041666666,27.696366691589354,True,True,True,True,ok
95332221,2025-09,9,Normal,0.5310237176762422,10.842773948328164,0.7830402669612377,1.02204619880471e-160,480,3.138179902670896,12.710401535034187,20.980920791625977,33.69132232666016,24.808072916666667,26.298823392391206,True,True,True,True,ok
95332221,2025-10,10,Normal,0.6012256539987405,8.206235582025819,0.8887878856983918,9.811902819425494e-196,408,5.188360004646498,22.642072677612305,11.83970069885254,34.481773376464844,23.15590533088235,24.865322444953172,True,True,True,True,ok
95332221,2025-11,11,Normal,0.6176195791543523,1.9469289463260484,0.6696870174009973,3.56059836109401e-59,240,4.401119102196795,19.323166370391842,2.6722655296325684,21.99543190002441,9.4498046875,12.148053582509359,True,True,True,True,ok
95332221,2025-12,12,Normal,0.41087081868584874,6.9576421510437125,0.6145210619922742,3.415158980216663e-36,168,4.085810797981722,16.314178943634033,6.305749416351318,22.61992835998535,12.693545386904763,13.960356820197333,True,True,True,True,ok
95332225,2025-02,2,Normal,0.6867038759492867,2.538903594529889,0.8811894887344193,1.07473953121857e-78,168,2.8458473331382956,12.646454215049742,-1.2521270513534546,11.394327163696287,6.723121279761905,6.093190721324866,True,True,True,True,ok
95332225,2025-03,3,Normal,0.890229117266773,1.0717073136716024,0.9363127039030259,2.5683040311160705e-144,240,5.560572678958017,21.644821643829346,4.258874416351318,25.903696060180664,11.732942708333333,11.975833173592886,True,True,True,True,ok
95332225,2025-04,4,Normal,0.8910344252690656,1.8556972721037965,0.8780929789310239,1.3483101682518958e-209,456,4.2296810007560754,22.497055530548096,6.085977077484131,28.583032608032227,18.09803316885965,18.22862892401846,True,True,True,True,ok
95332225,2025-05,5,Normal,0.8916668178678983,2.7419445726958216,0.779762289171147,4.6877077530530645e-167,504,3.180061638747179,14.786224365234375,14.348260879516602,29.134485244750977,21.812841021825395,21.387917624579536,True,True,True,True,ok
95332225,2025-06,6,Normal,0.7472837026655895,5.792153709710341,0.8458794829681962,1.5809629988179456e-59,144,3.034201075130492,12.237455368041992,20.3814640045166,32.618919372558594,24.66742621527778,25.258509503470528,True,True,True,True,ok
95332225,2025-07,7,Normal,1.064529968556893,-0.44207535396505904,0.7358962943438082,2.4112035514143148e-133,456,2.6104088038562145,10.952955245971676,22.033639907836918,32.986595153808594,27.127501370614034,25.898356588263262,True,True,True,True,ok
95332225,2025-08,8,Extreme,1.0865459811473344,-2.2542624378396923,0.8130770390876617,8.655285727244105e-45,120,3.437528995652296,12.129743576049801,20.77279090881348,32.90253448486328,27.184635416666666,27.09401936531067,True,True,True,True,ok
