Site_ID,Station_Lon,Station_Lat,Matched_Grid_Lon,Matched_Grid_Lat,Date,Daily_SPI_30d,Is_Drought_Day
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-15,0.8311,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-16,0.8054,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-17,0.8279,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-18,0.8681,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-19,0.8179,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-20,0.7712,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-21,0.7262,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-22,0.6293,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-23,0.6346,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-24,0.5143,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-25,0.4141,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-26,0.3901,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-27,0.3052,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-28,0.3195,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-29,0.2616,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-30,0.1496,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-03-31,0.0114,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-01,-0.0145,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-02,-2.0928,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-03,-2.0099,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-04,-2.0099,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-05,-2.0099,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-06,-2.0099,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-07,-1.7013,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-08,-2.0099,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-09,-2.2452,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-10,-2.2444,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-11,-2.1136,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-12,-1.1818,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-13,-1.1979,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-14,-1.0661,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-15,-0.9631,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-16,-0.962,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-17,-0.966,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-18,-0.9205,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-19,-0.5012,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-20,-0.0817,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-21,-0.0776,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-22,-0.0813,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-23,-0.084,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-24,-0.0674,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-25,-0.2496,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-26,-0.2528,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-27,-0.2731,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-28,-0.1724,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-29,-0.2463,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-04-30,-0.3076,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-01,-0.3167,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-02,-0.37,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-03,-0.3339,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-04,-0.4313,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-05,-0.2765,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-06,0.0651,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-07,-0.0814,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-08,-0.0896,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-09,-0.3604,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-10,-0.2636,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-11,-0.1114,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-12,-0.696,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-13,-0.7533,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-14,-0.7963,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-15,-0.7244,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-16,-0.8793,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-17,-0.7428,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-18,-0.675,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-19,-0.9194,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-20,-1.4047,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-21,-1.3446,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-22,-1.1259,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-23,-1.0347,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-24,-1.1373,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-25,-1.2024,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-26,-1.3472,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-27,-1.7607,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-28,-1.1296,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-29,-0.8986,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-30,-0.996,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-05-31,-0.9462,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-01,-1.0193,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-02,-0.7402,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-03,-0.6698,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-04,-0.7188,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-05,-0.9385,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-06,-0.9626,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-07,-1.0222,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-08,-0.9914,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-09,-1.0581,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-10,-1.1208,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-11,-1.0482,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-12,-1.0042,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-13,-0.8212,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-14,-0.7605,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-15,-0.6763,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-16,-0.7148,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-17,-0.5993,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-18,-0.6615,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-19,-0.6818,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-20,-0.7105,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-21,-0.8143,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-22,-0.9161,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-23,-0.936,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-24,-0.945,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-25,-1.0272,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-26,-0.9685,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-27,-1.8643,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-28,-2.0193,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-29,-1.7893,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-06-30,-1.6781,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-01,-1.4868,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-02,-1.8668,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-03,-1.8114,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-04,-1.7403,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-05,-1.667,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-06,-1.5954,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-07,-1.522,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-08,-1.2143,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-09,-0.3468,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-10,-0.2788,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-11,-0.1223,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-12,-0.1004,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-13,0.0646,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-14,0.2508,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-15,0.6999,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-16,0.8115,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-17,0.7464,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-18,0.7548,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-19,0.8269,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-20,1.1394,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-21,1.4191,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-22,1.4099,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-23,1.4534,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-24,1.4441,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-25,1.4051,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-26,1.6064,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-27,1.9939,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-28,1.9957,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-29,1.9513,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-30,2.0911,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-07-31,2.0884,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-01,2.2099,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-02,2.2185,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-03,2.0447,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-04,2.0399,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-05,1.8713,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-06,1.8795,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-07,1.7,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-08,1.2556,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-09,1.1695,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-10,0.9741,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-11,0.8986,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-12,0.6918,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-13,0.8064,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-14,0.5744,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-15,0.4173,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-16,0.3093,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-17,0.303,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-18,0.2602,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-19,0.0352,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-20,-0.3285,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-21,-0.2729,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-22,-0.2329,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-23,-0.1947,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-24,0.0624,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-25,-0.001,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-26,-0.2567,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-27,-0.2572,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-28,-0.1473,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-29,-0.2749,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-30,-0.4332,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-08-31,-0.7359,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-01,-0.7948,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-02,-0.8056,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-03,-0.7418,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-04,-0.5183,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-05,-0.5177,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-06,-0.5471,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-07,-0.5538,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-08,-0.5135,True
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-09,-0.4535,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-10,-0.1686,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-11,-0.1853,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-12,-0.4961,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-13,-0.4044,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-14,-0.3765,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-15,-0.104,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-16,-0.0541,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-17,-0.0136,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-18,0.112,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-19,0.3689,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-20,0.4139,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-21,0.4608,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-22,0.4387,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-23,0.5515,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-24,0.6894,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-25,0.5965,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-26,0.5489,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-27,0.5064,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-28,0.5853,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-29,0.6912,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-09-30,0.8497,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-01,0.735,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-02,0.8253,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-03,0.8483,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-04,0.7326,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-05,0.779,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-06,0.877,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-07,0.9388,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-08,0.9606,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-09,1.0405,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-10,0.8516,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-11,0.9117,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-12,0.9701,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-13,0.7923,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-14,1.0596,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-15,0.9989,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-16,1.0753,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-17,1.1595,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-18,1.0829,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-19,0.967,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-20,0.9984,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-21,0.9539,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-22,1.1489,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-23,0.6352,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-24,0.3717,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-25,0.4382,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-26,0.4698,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-27,0.4697,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-28,0.5021,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-29,0.5958,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-30,0.3277,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-10-31,0.4261,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-01,0.4396,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-02,0.4075,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-03,0.4569,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-04,0.4366,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-05,0.3934,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-06,0.3506,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-07,0.3421,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-08,0.2639,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-09,0.1207,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-10,0.6382,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-11,1.1155,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-12,1.1413,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-13,0.7252,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-14,0.2086,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-15,0.0884,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-16,0.0082,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-17,-0.0493,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-18,-0.0997,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-19,-0.3627,False
95332217.0,117.63227,25.27501,117.625,25.274993896484375,2025-11-20,-0.3756,False
