lat,lon,magnitude,duration,severity,onset
25.224998,118.625,-1.414341,2,2.3219695,202501
25.224998,118.67499,-1.394449,2,2.3141646,202501
25.224998,118.725006,-1.3982427,2,2.2881873,202501
25.224998,118.774994,-1.4249327,2,2.416285,202501
25.224998,118.82501,-1.409036,2,2.4007235,202501
25.224998,118.875,-1.3966358,2,2.4003315,202501
25.224998,118.92499,-1.387801,2,2.422263,202501
25.224998,119.024994,-1.5141891,2,2.5810204,202501
25.224998,119.07501,-1.5795089,2,2.5439296,202501
25.224998,119.17499,-1.753759,2,2.68472,202501
25.224998,119.225006,-1.7910018,2,2.6769474,202501
25.224998,119.274994,-1.8029474,2,2.7910333,202501
25.224998,119.475006,-1.5165616,2,2.469767,202501
25.274994,115.975006,-1.4543638,2,2.5790823,202501
25.274994,116.024994,-1.4064715,2,2.582106,202501
25.274994,116.07501,-1.3875507,2,2.5516152,202501
25.274994,116.125,-1.3765327,2,2.5436292,202501
25.274994,116.17499,-1.3735546,2,2.563028,202501
25.274994,116.225006,-1.3729678,2,2.5721664,202501
25.274994,116.274994,-1.3428191,2,2.539312,202501
25.274994,116.32501,-1.3539048,2,2.540698,202501
25.274994,116.375,-1.3568271,2,2.5293624,202501
25.274994,116.42499,-1.3223745,2,2.503998,202501
25.274994,116.475006,-1.3331683,2,2.5482059,202501
25.274994,116.524994,-1.3516451,2,2.5347342,202501
25.274994,116.57501,-1.3625082,2,2.5509932,202501
25.274994,116.625,-1.3358115,2,2.4963632,202501
25.274994,116.67499,-1.3372166,2,2.5543315,202501
25.274994,116.725006,-1.331921,2,2.56018,202501
25.274994,116.774994,-1.3301116,2,2.5621858,202501
25.274994,116.82501,-1.3489016,2,2.5816064,202501
25.274994,116.875,-1.3748634,2,2.5555542,202501
25.274994,116.92499,-1.3593378,2,2.5231068,202501
25.274994,116.975006,-1.3574415,2,2.4928484,202501
25.274994,117.024994,-1.3729386,2,2.4721842,202501
25.274994,117.07501,-1.3943729,2,2.4663687,202501
25.274994,117.125,-1.4062729,2,2.4557967,202501
25.274994,117.17499,-1.4018883,2,2.4380195,202501
25.274994,117.225006,-1.415418,2,2.4571466,202501
25.274994,117.274994,-1.3822914,2,2.3665013,202501
25.274994,117.32501,-1.3503242,2,2.3474922,202501
25.274994,117.375,-1.3652174,2,2.3843317,202501
25.274994,117.42499,-1.3739221,2,2.416112,202501
25.274994,117.475006,-1.4122998,2,2.4623563,202501
25.274994,117.524994,-1.3870412,2,2.3501177,202501
25.274994,117.57501,-1.4059993,2,2.394925,202501
25.274994,117.625,-1.3941553,2,2.4203408,202501
25.274994,117.67499,-1.4062959,2,2.455702,202501
25.274994,117.725006,-1.4091544,2,2.5174873,202501
25.274994,117.774994,-1.3525826,2,2.350058,202501
25.274994,117.82501,-1.4039682,2,2.405723,202501
25.274994,117.875,-1.4671386,2,2.4675298,202501
25.274994,117.92499,-1.5079437,2,2.5222468,202501
25.274994,117.975006,-1.5413963,2,2.5735598,202501
25.274994,118.024994,-1.5061569,2,2.418392,202501
25.274994,118.07501,-1.512937,2,2.4287288,202501
25.274994,118.125,-1.5349913,2,2.5276427,202501
25.274994,118.17499,-1.5206258,2,2.5181808,202501
25.274994,118.225006,-1.5025909,2,2.4929593,202501
25.274994,118.274994,-1.5106688,2,2.4983592,202501
25.274994,118.32501,-1.5454116,2,2.5604115,202501
25.274994,118.375,-1.523286,2,2.5206895,202501
25.274994,118.42499,-1.5466022,2,2.5749223,202501
25.274994,118.475006,-1.5470244,2,2.5926929,202501
25.274994,118.524994,-1.525343,2,2.5134754,202501
25.274994,118.57501,-1.5310354,2,2.5197136,202501
25.274994,118.625,-1.4988997,2,2.5356617,202501
25.274994,118.67499,-1.476575,2,2.5253215,202501
25.274994,118.725006,-1.4867452,2,2.5390062,202501
25.274994,118.774994,-1.4962964,2,2.5886166,202501
25.274994,118.82501,-1.489529,2,2.5691166,202501
25.274994,118.875,-1.4766787,2,2.5918236,202501
25.274994,118.92499,-1.4671074,2,2.60645,202501
25.274994,119.07501,-1.6338185,2,2.5800838,202501
25.274994,119.125,-1.710371,2,2.6799617,202501
25.274994,119.17499,-1.7590842,2,2.6789684,202501
25.274994,119.225006,-1.8061926,2,2.6759953,202501
25.274994,119.274994,-0.9422568,1,0.9422568,202502
25.274994,119.32501,-0.96296257,1,0.96296257,202502
25.324997,116.024994,-1.384269,2,2.5382247,202501
25.324997,116.07501,-1.3689471,2,2.509481,202501
25.324997,116.125,-1.3733909,2,2.5238006,202501
25.324997,116.17499,-1.396932,2,2.5673127,202501
25.324997,116.225006,-1.3853979,2,2.5637832,202501
25.324997,116.274994,-1.3632005,2,2.5521636,202501
25.324997,116.32501,-1.349922,2,2.528823,202501
25.324997,116.375,-1.3402921,2,2.5232992,202501
25.324997,116.42499,-1.3467716,2,2.535146,202501
25.324997,116.475006,-1.3512977,2,2.5314426,202501
25.324997,116.524994,-1.3466204,2,2.5126576,202501
25.324997,116.57501,-1.3329275,2,2.5013165,202501
25.324997,116.625,-1.3341613,2,2.520331,202501
25.324997,116.67499,-1.3528155,2,2.5397506,202501
25.324997,116.725006,-1.3521612,2,2.512619,202501
25.324997,116.774994,-1.3505925,2,2.5229511,202501
25.324997,116.82501,-1.3477308,2,2.506638,202501
25.324997,116.875,-1.3393975,2,2.4979057,202501
25.324997,116.92499,-1.3440865,2,2.479272,202501
25.324997,116.975006,-1.3651302,2,2.4940057,202501
25.324997,117.024994,-1.3790584,2,2.4991345,202501
25.324997,117.07501,-1.3848845,2,2.472842,202501
25.324997,117.125,-1.4073538,2,2.47902,202501
25.324997,117.17499,-1.4345112,2,2.4789243,202501
25.324997,117.225006,-1.4109486,2,2.446262,202501
25.324997,117.274994,-1.3699075,2,2.344135,202501
25.324997,117.32501,-1.3668398,2,2.3415003,202501
25.324997,117.375,-1.3874681,2,2.378664,202501
25.324997,117.42499,-1.4064963,2,2.414986,202501
25.324997,117.475006,-1.4268283,2,2.4540257,202501
25.324997,117.524994,-1.4129161,2,2.3363547,202501
25.324997,117.57501,-1.4273328,2,2.3768797,202501
25.324997,117.625,-1.4228166,2,2.3984444,202501
25.324997,117.67499,-1.4229943,2,2.454509,202501
25.324997,117.725006,-1.4526138,2,2.516582,202501
25.324997,117.774994,-1.3396163,2,2.260944,202501
25.324997,117.82501,-1.3669959,2,2.298602,202501
25.324997,117.875,-1.4058646,2,2.37713,202501
25.324997,117.92499,-1.4589634,2,2.4176483,202501
25.324997,117.975006,-1.4850013,2,2.4594347,202501
25.324997,118.024994,-1.5017436,2,2.375583,202501
25.324997,118.07501,-1.5077225,2,2.3916934,202501
25.324997,118.125,-1.4922345,2,2.4106927,202501
25.324997,118.17499,-1.4820904,2,2.3993208,202501
25.324997,118.225006,-1.4501969,2,2.3890514,202501
25.324997,118.274994,-1.4433812,2,2.375205,202501
25.324997,118.32501,-1.4611391,2,2.4081988,202501
25.324997,118.375,-1.485954,2,2.4386606,202501
25.324997,118.42499,-1.524715,2,2.5257134,202501
25.324997,118.475006,-1.5408344,2,2.577583,202501
25.324997,118.524994,-1.5215039,2,2.5151565,202501
25.324997,118.57501,-1.519277,2,2.4870014,202501
25.324997,118.625,-1.4919037,2,2.4949694,202501
25.324997,118.67499,-1.4836043,2,2.5031114,202501
25.324997,118.725006,-1.5023589,2,2.5559387,202501
25.324997,118.774994,-1.4964281,2,2.5020232,202501
25.324997,118.82501,-1.5016539,2,2.496403,202501
25.324997,118.875,-1.4982399,2,2.504428,202501
25.324997,118.92499,-1.5161495,2,2.5737023,202501
25.324997,118.975006,-1.4916769,2,2.551908,202501
25.324997,119.024994,-1.5848067,2,2.6006382,202501
25.324997,119.07501,-1.6572922,2,2.600612,202501
25.324997,119.125,-1.7094407,2,2.6845076,202501
25.324997,119.17499,-1.7426147,2,2.6959646,202501
25.324997,119.225006,-1.7852713,2,2.6968892,202501
25.375,116.024994,-1.3781831,2,2.5221143,202501
25.375,116.07501,-1.3942202,2,2.5272894,202501
25.375,116.125,-1.4028635,2,2.5635166,202501
25.375,116.17499,-1.4021709,2,2.5712574,202501
25.375,116.225006,-1.419055,2,2.5851078,202501
25.375,116.274994,-1.3544955,2,2.524849,202501
25.375,116.32501,-1.3417574,2,2.5156598,202501
25.375,116.375,-1.36595,2,2.5176377,202501
25.375,116.42499,-1.344083,2,2.5093603,202501
25.375,116.475006,-1.3502797,2,2.494366,202501
25.375,116.524994,-1.3596635,2,2.4852421,202501
25.375,116.57501,-1.3511822,2,2.4800847,202501
25.375,116.625,-1.3295304,2,2.4940894,202501
25.375,116.67499,-1.3439099,2,2.4881177,202501
25.375,116.725006,-1.320059,2,2.4692874,202501
25.375,116.774994,-1.3165414,2,2.4805813,202501
25.375,116.82501,-1.3271599,2,2.4781563,202501
25.375,116.875,-1.3356466,2,2.494421,202501
25.375,116.92499,-1.3479319,2,2.480086,202501
25.375,116.975006,-1.3558053,2,2.4564838,202501
25.375,117.024994,-1.361902,2,2.4641833,202501
25.375,117.07501,-1.3802557,2,2.4466343,202501
25.375,117.125,-1.3980333,2,2.465866,202501
25.375,117.17499,-1.4013374,2,2.4473581,202501
25.375,117.225006,-1.4023346,2,2.4509692,202501
25.375,117.274994,-1.3733824,2,2.369703,202501
25.375,117.32501,-1.3727064,2,2.3738809,202501
25.375,117.375,-1.377037,2,2.3809721,202501
25.375,117.42499,-1.4385468,2,2.4576247,202501
25.375,117.475006,-1.4493124,2,2.4819522,202501
25.375,117.524994,-1.4504524,2,2.3730683,202501
25.375,117.57501,-1.4367021,2,2.3703992,202501
25.375,117.625,-1.4562726,2,2.4269266,202501
25.375,117.67499,-1.4587626,2,2.4472861,202501
25.375,117.725006,-1.4865907,2,2.4955344,202501
25.375,117.774994,-1.4067446,2,2.2798057,202501
25.375,117.82501,-1.4054421,2,2.3028586,202501
25.375,117.875,-1.4235978,2,2.3734226,202501
25.375,117.92499,-1.4545735,2,2.4076016,202501
25.375,117.975006,-1.4778122,2,2.445372,202501
25.375,118.024994,-1.4673748,2,2.3439708,202501
25.375,118.07501,-1.4709165,2,2.3655832,202501
25.375,118.125,-1.4083824,2,2.2857838,202501
25.375,118.17499,-1.3733352,2,2.254843,202501
25.375,118.225006,-1.4165001,2,2.3255253,202501
25.375,118.274994,-1.4271177,2,2.3273964,202501
25.375,118.32501,-1.4371755,2,2.3658867,202501
25.375,118.375,-1.454372,2,2.3738217,202501
25.375,118.42499,-1.4701532,2,2.3937607,202501
25.375,118.475006,-1.5138739,2,2.4594352,202501
25.375,118.524994,-1.4881787,2,2.4033978,202501
25.375,118.57501,-1.4768897,2,2.4213169,202501
25.375,118.625,-1.4983698,2,2.4997988,202501
25.375,118.67499,-1.4964429,2,2.5111558,202501
25.375,118.725006,-1.522916,2,2.5480433,202501
25.375,118.774994,-1.530635,2,2.5371375,202501
25.375,118.82501,-1.5209677,2,2.5464048,202501
25.375,118.875,-1.5226563,2,2.5516238,202501
25.375,118.92499,-1.5175419,2,2.5432854,202501
25.375,118.975006,-1.504782,2,2.5371459,202501
25.375,119.024994,-1.5765175,2,2.5751438,202501
25.375,119.07501,-1.6464708,2,2.584297,202501
25.375,119.125,-1.7000473,2,2.6552896,202501
25.375,119.625,-1.3899857,2,2.2435942,202501
25.424995,116.024994,-1.3958238,2,2.539269,202501
25.424995,116.07501,-1.4030627,2,2.5468426,202501
25.424995,116.125,-1.4203454,2,2.5878801,202501
25.424995,116.17499,-1.4255965,2,2.5817742,202501
25.424995,116.225006,-1.4252753,2,2.5859559,202501
25.424995,116.274994,-1.3873001,2,2.5351305,202501
25.424995,116.32501,-1.3615036,2,2.5186033,202501
25.424995,116.375,-1.3889114,2,2.5244412,202501
25.424995,116.42499,-1.3868788,2,2.5253124,202501
25.424995,116.475006,-1.3547343,2,2.4739976,202501
25.424995,116.524994,-1.3789797,2,2.4873214,202501
25.424995,116.57501,-1.3775971,2,2.4845288,202501
25.424995,116.625,-1.3514361,2,2.4902153,202501
25.424995,116.67499,-1.3599472,2,2.4932852,202501
25.424995,116.725006,-1.3243861,2,2.458236,202501
25.424995,116.774994,-1.3235326,2,2.4800935,202501
25.424995,116.82501,-1.3403394,2,2.486537,202501
25.424995,116.875,-1.3379319,2,2.4862318,202501
25.424995,116.92499,-1.3526552,2,2.4899461,202501
25.424995,116.975006,-1.373473,2,2.4832578,202501
25.424995,117.024994,-1.3677431,2,2.4731312,202501
25.424995,117.07501,-1.3696321,2,2.445904,202501
25.424995,117.125,-1.4077231,2,2.4785085,202501
25.424995,117.17499,-1.4083654,2,2.47637,202501
25.424995,117.225006,-1.4086627,2,2.4809663,202501
25.424995,117.274994,-1.3906327,2,2.4033098,202501
25.424995,117.32501,-1.3989844,2,2.3984735,202501
25.424995,117.375,-1.4064589,2,2.4311123,202501
25.424995,117.42499,-1.4251788,2,2.4441004,202501
25.424995,117.475006,-1.4441068,2,2.482271,202501
25.424995,117.524994,-1.4636197,2,2.379655,202501
25.424995,117.57501,-1.4524208,2,2.3966026,202501
25.424995,117.625,-1.4690617,2,2.4284492,202501
25.424995,117.67499,-1.5029517,2,2.4743655,202501
25.424995,117.725006,-1.4891311,2,2.4855123,202501
25.424995,117.774994,-1.4309702,2,2.290815,202501
25.424995,117.82501,-1.4300232,2,2.302319,202501
25.424995,117.875,-1.4470772,2,2.3792615,202501
25.424995,117.92499,-1.4518844,2,2.3892379,202501
25.424995,117.975006,-1.4758642,2,2.4411025,202501
25.424995,118.024994,-1.454826,2,2.313375,202501
25.424995,118.07501,-1.4416043,2,2.3168576,202501
25.424995,118.125,-1.4142582,2,2.288184,202501
25.424995,118.17499,-1.3540857,2,2.2323153,202501
25.424995,118.225006,-1.370113,2,2.2888496,202501
25.424995,118.274994,-1.3881161,2,2.2810102,202501
25.424995,118.32501,-1.4197217,2,2.3152275,202501
25.424995,118.375,-1.4324303,2,2.3488913,202501
25.424995,118.42499,-1.4595215,2,2.3874686,202501
25.424995,118.475006,-1.5072892,2,2.441228,202501
25.424995,118.524994,-1.4892987,2,2.4098601,202501
25.424995,118.57501,-1.4764897,2,2.4277463,202501
25.424995,118.625,-1.4930452,2,2.4912214,202501
25.424995,118.67499,-1.4991138,2,2.5050304,202501
25.424995,118.725006,-1.5330282,2,2.5551457,202501
25.424995,118.774994,-1.5352526,2,2.5303507,202501
25.424995,118.82501,-1.5215914,2,2.5227718,202501
25.424995,118.875,-1.5350859,2,2.5490763,202501
25.424995,118.92499,-1.5296211,2,2.5287967,202501
25.424995,118.975006,-1.5109223,2,2.5260801,202501
25.424995,119.024994,-1.5495756,2,2.5367272,202501
25.424995,119.07501,-1.6145653,2,2.5404596,202501
25.424995,119.125,-1.6124411,2,2.5380576,202501
25.424995,119.524994,-1.4798099,2,2.4304867,202501
25.424995,119.625,-1.3775642,2,2.2379675,202501
25.424995,119.725006,-1.3331841,2,2.2163532,202501
25.474998,116.024994,-1.4133964,2,2.5588856,202501
25.474998,116.07501,-1.4269009,2,2.5699024,202501
25.474998,116.125,-1.440968,2,2.5760207,202501
25.474998,116.17499,-1.4510299,2,2.6019123,202501
25.474998,116.225006,-1.4447873,2,2.5932107,202501
25.474998,116.274994,-1.4235158,2,2.562398,202501
25.474998,116.32501,-1.4106424,2,2.5583837,202501
25.474998,116.375,-1.400542,2,2.5012197,202501
25.474998,116.42499,-1.4007308,2,2.5078354,202501
25.474998,116.475006,-1.3809615,2,2.4945016,202501
25.474998,116.524994,-1.3718314,2,2.4419637,202501
25.474998,116.57501,-1.3616745,2,2.4423594,202501
25.474998,116.625,-1.3482753,2,2.4466662,202501
25.474998,116.67499,-1.3738952,2,2.4661283,202501
25.474998,116.725006,-1.3488561,2,2.4610767,202501
25.474998,116.774994,-1.3601675,2,2.4895902,202501
25.474998,116.82501,-1.3573178,2,2.4933808,202501
25.474998,116.875,-1.3734524,2,2.5222116,202501
25.474998,116.92499,-1.3836523,2,2.518417,202501
25.474998,116.975006,-1.3836491,2,2.5076294,202501
25.474998,117.024994,-1.3808941,2,2.4938233,202501
25.474998,117.07501,-1.4108782,2,2.5030668,202501
25.474998,117.125,-1.4146128,2,2.505148,202501
25.474998,117.17499,-1.4094127,2,2.5143147,202501
25.474998,117.225006,-1.4081442,2,2.5153518,202501
25.474998,117.274994,-1.3795999,2,2.4283447,202501
25.474998,117.32501,-1.4340994,2,2.438097,202501
25.474998,117.375,-1.4185692,2,2.4506655,202501
25.474998,117.42499,-1.4207357,2,2.4578023,202501
25.474998,117.475006,-1.4354155,2,2.4783149,202501
25.474998,117.524994,-1.4384791,2,2.3493252,202501
25.474998,117.57501,-1.4654723,2,2.4016645,202501
25.474998,117.625,-1.4618919,2,2.412368,202501
25.474998,117.67499,-1.4619228,2,2.3908172,202501
25.474998,117.725006,-1.4748509,2,2.4409306,202501
25.474998,117.774994,-1.451528,2,2.2945664,202501
25.474998,117.82501,-1.4676017,2,2.3525782,202501
25.474998,117.875,-1.4461932,2,2.3580506,202501
25.474998,117.92499,-1.4796532,2,2.4265885,202501
25.474998,117.975006,-1.4902807,2,2.467464,202501
25.474998,118.024994,-1.4608418,2,2.326223,202501
25.474998,118.07501,-1.4550627,2,2.3415065,202501
25.474998,118.125,-1.4135283,2,2.335089,202501
25.474998,118.17499,-1.3976543,2,2.3223565,202501
25.474998,118.225006,-1.41838,2,2.3478496,202501
25.474998,118.274994,-1.4526355,2,2.309603,202501
25.474998,118.32501,-1.4456339,2,2.3080387,202501
25.474998,118.375,-1.4661844,2,2.351204,202501
25.474998,118.42499,-1.45646,2,2.3780887,202501
25.474998,118.475006,-1.4875896,2,2.478879,202501
25.474998,118.524994,-1.4880073,2,2.467751,202501
25.474998,118.57501,-1.4823146,2,2.467341,202501
25.474998,118.625,-1.5196011,2,2.540203,202501
25.474998,118.67499,-1.5129886,2,2.5043232,202501
25.474998,118.725006,-1.5473354,2,2.585906,202501
25.474998,118.774994,-1.536441,2,2.4972954,202501
25.474998,118.82501,-1.5641973,2,2.574211,202501
25.474998,118.875,-1.5734662,2,2.5647926,202501
25.474998,118.92499,-1.5357167,2,2.4931765,202501
25.474998,118.975006,-1.5009025,2,2.4485555,202501
25.474998,119.024994,-1.5368432,2,2.4684525,202501
25.474998,119.07501,-1.5345846,2,2.4575863,202501
25.474998,119.125,-1.5774175,2,2.536616,202501
25.474998,119.17499,-1.5993986,2,2.5165553,202501
25.474998,119.274994,-0.9823259,1,0.9823259,202502
25.474998,119.32501,-0.9271871,1,0.9271871,202502
25.474998,119.475006,-0.9794764,1,0.9794764,202502
25.474998,119.524994,-1.5069646,2,2.5348954,202501
25.474998,119.57501,-1.4633164,2,2.4348743,202501
25.474998,119.67499,-1.375718,2,2.3282542,202501
25.474998,119.725006,-1.3538384,2,2.3107731,202501
25.474998,119.774994,-1.5063679,2,2.7296395,202501
25.474998,119.82501,-1.4738475,2,2.815668,202501
25.524994,116.07501,-1.5119516,2,2.6459975,202501
25.524994,116.125,-1.5310756,2,2.6424794,202501
25.524994,116.17499,-1.5409994,2,2.6828678,202501
25.524994,116.225006,-1.533493,2,2.6655908,202501
25.524994,116.274994,-1.4993438,2,2.6381583,202501
25.524994,116.32501,-1.4856175,2,2.5879607,202501
25.524994,116.375,-1.4925686,2,2.5920238,202501
25.524994,116.42499,-1.4950666,2,2.5929644,202501
25.524994,116.475006,-1.4643862,2,2.6034732,202501
25.524994,116.524994,-1.4678538,2,2.5811143,202501
25.524994,116.57501,-1.4491813,2,2.562852,202501
25.524994,116.625,-1.4379923,2,2.5897732,202501
25.524994,116.67499,-1.4424056,2,2.5593789,202501
25.524994,116.725006,-1.463709,2,2.582715,202501
25.524994,116.774994,-1.4717183,2,2.6178064,202501
25.524994,116.82501,-1.4847887,2,2.635272,202501
25.524994,116.875,-1.4574738,2,2.6145306,202501
25.524994,116.92499,-1.4732558,2,2.6171105,202501
25.524994,116.975006,-1.516083,2,2.6659336,202501
25.524994,117.024994,-1.4889992,2,2.645485,202501
25.524994,117.07501,-1.4847049,2,2.6349773,202501
25.524994,117.125,-1.49683,2,2.65383,202501
25.524994,117.17499,-1.4976681,2,2.6808264,202501
25.524994,117.225006,-1.5062046,2,2.6809983,202501
25.524994,117.274994,-1.4829268,2,2.615745,202501
25.524994,117.32501,-1.5143117,2,2.6478443,202501
25.524994,117.375,-1.5498937,2,2.6873083,202501
25.524994,117.42499,-1.517352,2,2.653369,202501
25.524994,117.475006,-1.5428187,2,2.6746807,202501
25.524994,117.524994,-1.4946697,2,2.5661845,202501
25.524994,117.57501,-1.5056099,2,2.5974371,202501
25.524994,117.625,-1.526167,2,2.626299,202501
25.524994,117.67499,-1.5581684,2,2.7030306,202501
25.524994,117.725006,-1.5720888,2,2.7338767,202501
25.524994,117.774994,-1.5126379,2,2.540656,202501
25.524994,117.82501,-1.5202347,2,2.5493965,202501
25.524994,117.875,-1.5257516,2,2.6094322,202501
25.524994,117.92499,-1.5170231,2,2.6343322,202501
25.524994,117.975006,-1.5166076,2,2.671279,202501
25.524994,118.024994,-1.4972155,2,2.5476177,202501
25.524994,118.07501,-1.488407,2,2.567181,202501
25.524994,118.125,-1.4796818,2,2.5504055,202501
25.524994,118.17499,-1.4556775,2,2.5281935,202501
25.524994,118.225006,-1.4615406,2,2.583568,202501
25.524994,118.274994,-1.5215709,2,2.5285516,202501
25.524994,118.32501,-1.5155828,2,2.546918,202501
25.524994,118.375,-1.5101867,2,2.5974422,202501
25.524994,118.42499,-1.5538292,2,2.7101564,202501
25.524994,118.475006,-1.5585605,2,2.7272096,202501
25.524994,118.524994,-1.5695872,2,2.6889162,202501
25.524994,118.57501,-1.5772028,2,2.6832154,202501
25.524994,118.625,-1.6010054,2,2.7270555,202501
25.524994,118.67499,-1.6209358,2,2.750424,202501
25.524994,118.725006,-1.6180775,2,2.8056793,202501
25.524994,118.774994,-1.5923823,2,2.6630836,202501
25.524994,118.82501,-1.6281736,2,2.721918,202501
25.524994,118.875,-1.6415323,2,2.715225,202501
25.524994,118.92499,-1.6152298,2,2.648553,202501
25.524994,118.975006,-1.6168371,2,2.5736516,202501
25.524994,119.024994,-1.6083821,2,2.553351,202501
25.524994,119.07501,-1.6157044,2,2.608416,202501
25.524994,119.125,-1.617989,2,2.6093774,202501
25.524994,119.17499,-1.603475,2,2.6217308,202501
25.524994,119.225006,-1.6146618,2,2.6382828,202501
25.524994,119.274994,-1.5978588,2,2.6717405,202501
25.524994,119.32501,-1.5878315,2,2.62249,202501
25.524994,119.375,-1.5399381,2,2.5647974,202501
25.524994,119.42499,-1.5030965,2,2.564107,202501
25.524994,119.475006,-1.5003506,2,2.5422854,202501
25.524994,119.524994,-1.5240977,2,2.6551328,202501
25.524994,119.57501,-1.4978822,2,2.5637312,202501
25.524994,119.725006,-1.4021492,2,2.355699,202501
25.524994,119.774994,-1.576872,2,2.9352722,202501
25.574997,116.07501,-1.5410866,2,2.6796136,202501
25.574997,116.125,-1.5415227,2,2.6559694,202501
25.574997,116.17499,-1.5454179,2,2.6407585,202501
25.574997,116.225006,-1.5478923,2,2.648324,202501
25.574997,116.274994,-1.5071524,2,2.6077094,202501
25.574997,116.32501,-1.5086281,2,2.5942614,202501
25.574997,116.375,-1.5088075,2,2.620961,202501
25.574997,116.42499,-1.4874955,2,2.5943522,202501
25.574997,116.475006,-1.468873,2,2.5957522,202501
25.574997,116.524994,-1.4757776,2,2.5924563,202501
25.574997,116.57501,-1.4798197,2,2.601458,202501
25.574997,116.625,-1.4708261,2,2.602239,202501
25.574997,116.67499,-1.4627268,2,2.5894098,202501
25.574997,116.725006,-1.4617108,2,2.5694246,202501
25.574997,116.774994,-1.4730079,2,2.604591,202501
25.574997,116.82501,-1.4835396,2,2.619913,202501
25.574997,116.875,-1.4728445,2,2.6395388,202501
25.574997,116.92499,-1.4811488,2,2.6350946,202501
25.574997,116.975006,-1.5029812,2,2.6714492,202501
25.574997,117.024994,-1.4764,2,2.6741977,202501
25.574997,117.07501,-1.5117253,2,2.6996899,202501
25.574997,117.125,-1.4981753,2,2.6882544,202501
25.574997,117.17499,-1.5345958,2,2.7177014,202501
25.574997,117.225006,-1.5406854,2,2.7026396,202501
25.574997,117.274994,-1.5282604,2,2.6458876,202501
25.574997,117.32501,-1.5507579,2,2.661747,202501
25.574997,117.375,-1.542305,2,2.6334925,202501
25.574997,117.42499,-1.5267634,2,2.645794,202501
25.574997,117.475006,-1.5338378,2,2.6557279,202501
25.574997,117.524994,-1.4861026,2,2.557602,202501
25.574997,117.57501,-1.5051374,2,2.5961876,202501
25.574997,117.625,-1.5396708,2,2.6380906,202501
25.574997,117.67499,-1.5829318,2,2.7394786,202501
25.574997,117.725006,-1.5920215,2,2.7208529,202501
25.574997,117.774994,-1.5289472,2,2.5408816,202501
25.574997,117.82501,-1.5427428,2,2.5530815,202501
25.574997,117.875,-1.5668633,2,2.6365087,202501
25.574997,117.92499,-1.5360253,2,2.6690266,202501
25.574997,117.975006,-1.5559546,2,2.731577,202501
25.574997,118.024994,-1.5020288,2,2.5825408,202501
25.574997,118.07501,-1.4900601,2,2.5548038,202501
25.574997,118.125,-1.4723945,2,2.5718136,202501
25.574997,118.17499,-1.4295583,2,2.5568995,202501
25.574997,118.225006,-1.4825897,2,2.5876718,202501
25.574997,118.274994,-1.4812549,2,2.4950066,202501
25.574997,118.32501,-1.5035653,2,2.526554,202501
25.574997,118.375,-1.5206922,2,2.6575837,202501
25.574997,118.42499,-1.5361835,2,2.6823077,202501
25.574997,118.475006,-1.5377704,2,2.6569352,202501
25.574997,118.524994,-1.5487474,2,2.5922136,202501
25.574997,118.57501,-1.5625091,2,2.6221366,202501
25.574997,118.625,-1.5995948,2,2.6986847,202501
25.574997,118.67499,-1.6262908,2,2.736721,202501
25.574997,118.725006,-1.6460853,2,2.8192513,202501
25.574997,118.774994,-1.618588,2,2.6924615,202501
25.574997,118.82501,-1.6280121,2,2.7151177,202501
25.574997,118.875,-1.6196387,2,2.70497,202501
25.574997,118.92499,-1.6006523,2,2.636989,202501
25.574997,118.975006,-1.5859864,2,2.6046152,202501
25.574997,119.024994,-1.5506755,2,2.5632186,202501
25.574997,119.07501,-1.5629857,2,2.5638025,202501
25.574997,119.125,-1.5914049,2,2.6053822,202501
25.574997,119.17499,-1.587667,2,2.633585,202501
25.574997,119.225006,-1.5767939,2,2.632906,202501
25.574997,119.274994,-1.5898745,2,2.6495442,202501
25.574997,119.32501,-1.5857397,2,2.6771207,202501
25.574997,119.375,-1.5220089,2,2.635879,202501
25.574997,119.42499,-1.4892759,2,2.6107032,202501
25.574997,119.475006,-1.4602089,2,2.4834006,202501
25.574997,119.524994,-1.5144999,2,2.593245,202501
25.574997,119.57501,-1.4729229,2,2.4937475,202501
25.574997,119.725006,-1.4102907,2,2.3412013,202501
25.574997,119.774994,-1.586469,2,2.9187799,202501
25.574997,119.82501,-1.544442,2,3.067256,202501
25.625,116.07501,-1.5801972,2,2.699648,202501
25.625,116.125,-1.5806359,2,2.674687,202501
25.625,116.17499,-1.5870181,2,2.6778393,202501
25.625,116.225006,-1.5996681,2,2.6805654,202501
25.625,116.274994,-1.5464511,2,2.6332867,202501
25.625,116.32501,-1.5252069,2,2.5985591,202501
25.625,116.375,-1.5242176,2,2.6402671,202501
25.625,116.42499,-1.508867,2,2.61033,202501
25.625,116.475006,-1.507435,2,2.6307383,202501
25.625,116.524994,-1.49559,2,2.607596,202501
25.625,116.57501,-1.5075536,2,2.6221042,202501
25.625,116.625,-1.5015136,2,2.6274488,202501
25.625,116.67499,-1.489475,2,2.6078572,202501
25.625,116.725006,-1.4928179,2,2.599853,202501
25.625,116.774994,-1.4865704,2,2.6110597,202501
25.625,116.82501,-1.4979383,2,2.6282597,202501
25.625,116.875,-1.4891988,2,2.6480947,202501
25.625,116.92499,-1.513427,2,2.6692567,202501
