Site_ID,YearMonth,DroughtLevel,DroughtLevel_CN,Target_CBI,Normal_CBI,DeltaCBI,Target_Intercept,Normal_Intercept,Target_R2,Normal_R2,Target_n_hours,Normal_n_hours,Target_Macro_SD,Normal_Macro_SD,Pass_Hours,Pass_Macro_SD,Pair_flag,MinDailySPI,SPI_intensity,DurationDays,EventStartDate,EventEndDate,N_events_in_site_month,LAI,FAPAR,soil_moisture,soil_temperature,Longitude,Latitude,elevation,slope,canopy_height,aspect_sin,aspect_cos,nighttime_light,built_up_distance
95332223,2025-11,Severe,重度干旱,,0.9141743185495612,,,-1.1754207705136963,,0.8676651659167759,0,624,,4.995192704197124,False,False,too_few_hours,,,0,,,0,,,,,117.6007481,26.66962275,443.0,26.401885986328125,19.0,0.33108770992934833,0.9435999832205062,,
95332223,2025-11,Extreme,极端干旱,,0.9141743185495612,,,-1.1754207705136963,,0.8676651659167759,0,624,,4.995192704197124,False,False,too_few_hours,,,0,,,0,,,,,117.6007481,26.66962275,443.0,26.401885986328125,19.0,0.33108770992934833,0.9435999832205062,,
95332223,2025-12,Mild,轻度干旱,0.7964859026970161,0.6102396814626221,0.18624622123439405,0.10528707445626395,3.7638889929218546,0.8091858744606739,0.7582062062959088,448,264,4.566570607148615,3.8862675246591967,True,True,ok,-0.9936477541923523,0.9936477541923523,19,2025-12-10,2025-12-31,3,4.668421052631579,0.8594736842105264,0.09378030963157896,9.888089364105262,117.6007481,26.66962275,443.0,26.401885986328125,19.0,0.33108770992934833,0.9435999832205062,,
95332223,2025-12,Moderate,中度干旱,,0.6102396814626221,,,3.7638889929218546,,0.7582062062959088,0,264,,3.8862675246591967,False,False,too_few_hours,,,0,,,0,,,,,117.6007481,26.66962275,443.0,26.401885986328125,19.0,0.33108770992934833,0.9435999832205062,,
95332223,2025-12,Severe,重度干旱,,0.6102396814626221,,,3.7638889929218546,,0.7582062062959088,24,264,3.6742799953906395,3.8862675246591967,False,True,too_few_hours,-1.555150985717773,1.555150985717773,1,2025-12-30,2025-12-30,1,5.1000000000000005,0.89,0.08854512,9.330078125,117.6007481,26.66962275,443.0,26.401885986328125,19.0,0.33108770992934833,0.9435999832205062,,
95332223,2025-12,Extreme,极端干旱,,0.6102396814626221,,,3.7638889929218546,,0.7582062062959088,0,264,,3.8862675246591967,False,False,too_few_hours,,,0,,,0,,,,,117.6007481,26.66962275,443.0,26.401885986328125,19.0,0.33108770992934833,0.9435999832205062,,
95332224,2025-01,Mild,轻度干旱,,,,,,,,0,0,,,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-01,Moderate,中度干旱,0.7816077454462752,,,1.3501089231759913,,0.8730146084176943,,264,0,5.120120222884035,,False,False,too_few_hours,-1.396596789360046,1.396596789360046,11,2025-01-20,2025-01-30,1,2.518181818181818,0.7618181818181817,0.2175866338181818,9.471768466272728,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-01,Severe,重度干旱,,,,,,,,24,0,4.027020595154798,,False,False,too_few_hours,-1.557673335075378,1.557673335075378,1,2025-01-31,2025-01-31,1,1.7000000000000002,0.68,0.256379934,10.12369792,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-01,Extreme,极端干旱,,,,,,,,0,0,,,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-02,Mild,轻度干旱,0.7954441215738324,,,1.764328008859331,,0.8678776781631836,,480,24,4.027299376871774,0.7213674504490005,False,False,too_few_hours,-0.9632084965705872,0.9632084965705872,20,2025-02-02,2025-02-24,3,1.5899999999999999,0.5309999999999999,0.2895228757,9.9433268242,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-02,Moderate,中度干旱,0.8033119164833131,,,1.311083943461984,,0.8339177863461669,,168,24,4.634541968445304,0.7213674504490005,False,False,too_few_hours,-1.344706058502197,1.344706058502197,7,2025-02-01,2025-02-28,3,2.1714285714285717,0.7114285714285715,0.29200915285714285,10.203869047571429,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-02,Severe,重度干旱,,,,,,,,0,24,,0.7213674504490005,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-02,Extreme,极端干旱,,,,,,,,0,24,,0.7213674504490005,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-03,Mild,轻度干旱,,0.8652658922919267,,,1.4476836057000941,,0.9307664534300562,0,168,,5.944744445008322,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-03,Moderate,中度干旱,,0.8652658922919267,,,1.4476836057000941,,0.9307664534300562,48,168,4.421442095886975,5.944744445008322,False,True,too_few_hours,-1.238792896270752,1.238792896270752,2,2025-03-01,2025-03-02,1,2.3000000000000003,0.7000000000000001,0.299022853,13.61621094,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-03,Severe,重度干旱,,0.8652658922919267,,,1.4476836057000941,,0.9307664534300562,0,168,,5.944744445008322,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-03,Extreme,极端干旱,,0.8652658922919267,,,1.4476836057000941,,0.9307664534300562,0,168,,5.944744445008322,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-04,Mild,轻度干旱,1.035906460867258,0.8941329049791001,0.14177355588815777,-1.111458042079768,1.6013498330532094,0.8859767046493715,0.911579506680626,264,432,4.540140381877458,4.668386948151884,True,True,ok,-0.9289813041687012,0.9289813041687012,11,2025-04-04,2025-04-18,2,2.1909090909090905,0.660909090909091,0.32280594972727267,14.813920456363634,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-04,Moderate,中度干旱,,0.8941329049791001,,,1.6013498330532094,,0.911579506680626,24,432,4.788482232386063,4.668386948151884,False,True,too_few_hours,-1.17630934715271,1.17630934715271,1,2025-04-03,2025-04-03,1,1.5,0.5700000000000001,0.326213512,12.26497396,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-04,Severe,重度干旱,,0.8941329049791001,,,1.6013498330532094,,0.911579506680626,0,432,,4.668386948151884,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-04,Extreme,极端干旱,,0.8941329049791001,,,1.6013498330532094,,0.911579506680626,0,432,,4.668386948151884,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-05,Mild,轻度干旱,0.8486513338299355,0.8439743052243327,0.004677028605602818,3.456967672147549,3.1924569405422893,0.8509071659514681,0.8761112820314249,72,576,2.606743076238449,3.4693806413799706,True,True,ok,-0.7052823305130005,0.7052823305130005,3,2025-05-14,2025-05-21,2,1.7666666666666668,0.3466666666666667,0.34705164866666666,20.582465276666667,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-05,Moderate,中度干旱,,0.8439743052243327,,,3.1924569405422893,,0.8761112820314249,0,576,,3.4693806413799706,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-05,Severe,重度干旱,,0.8439743052243327,,,3.1924569405422893,,0.8761112820314249,0,576,,3.4693806413799706,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-05,Extreme,极端干旱,,0.8439743052243327,,,3.1924569405422893,,0.8761112820314249,0,576,,3.4693806413799706,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-06,Mild,轻度干旱,0.9128570747677538,0.8732253602762167,0.03963171449153713,1.2525880284943085,2.903644615025719,0.8527387229139021,0.8061343299940339,72,456,3.097373309673835,2.79227730602051,True,True,ok,-0.9835110902786255,0.9835110902786255,3,2025-06-17,2025-06-25,3,5.1000000000000005,0.8266666666666667,0.3562744563333333,23.537760416666668,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-06,Moderate,中度干旱,0.8258058319462642,0.8732253602762167,-0.04741952832995244,4.537834005023516,2.903644615025719,0.7320087987465964,0.8061343299940339,168,456,3.0098438132054315,2.79227730602051,True,True,ok,-1.350440979003906,1.350440979003906,7,2025-06-22,2025-06-30,3,5.628571428571429,0.9085714285714285,0.3540970335714286,24.031156995714287,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-06,Severe,重度干旱,,0.8732253602762167,,,2.903644615025719,,0.8061343299940339,24,456,4.01050498685123,2.79227730602051,False,True,too_few_hours,-1.565237283706665,1.565237283706665,1,2025-06-27,2025-06-27,1,4.6000000000000005,0.84,0.349623304,24.54036458,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-06,Extreme,极端干旱,,0.8732253602762167,,,2.903644615025719,,0.8061343299940339,0,456,,2.79227730602051,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-07,Mild,轻度干旱,0.8362793732138234,0.8515608283768025,-0.015281455162979074,4.062125167776241,4.184494438234083,0.93155933925706,0.8440175018641586,72,312,3.8762939415036435,2.4477972754951556,True,True,ok,-0.9718703031539917,0.9718703031539917,3,2025-07-06,2025-07-12,2,4.466666666666667,0.6833333333333332,0.33475328033333335,24.575086806666665,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-07,Moderate,中度干旱,0.8314114567557428,0.8515608283768025,-0.020149371621059675,4.534363461752466,4.184494438234083,0.9111987764540335,0.8440175018641586,216,312,3.6939113875698997,2.4477972754951556,True,True,ok,-1.28339421749115,1.28339421749115,9,2025-07-01,2025-07-11,2,5.800000000000001,0.88,0.34099825855555554,24.48357928333333,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-07,Severe,重度干旱,,0.8515608283768025,,,4.184494438234083,,0.8440175018641586,0,312,,2.4477972754951556,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-07,Extreme,极端干旱,,0.8515608283768025,,,4.184494438234083,,0.8440175018641586,0,312,,2.4477972754951556,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-08,Mild,轻度干旱,0.863765925930068,0.9328501378023034,-0.06908421187223546,3.2652961803052527,1.8361714191144998,0.8153492739705587,0.7867217460859506,216,144,2.9579264130353398,3.1481990598480705,True,True,ok,-0.8505577445030212,0.8505577445030212,9,2025-08-15,2025-08-25,2,2.5,0.5266666666666667,0.31805376811111113,24.44314236111111,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-08,Moderate,中度干旱,0.8635473148932339,0.9328501378023034,-0.06930282290906953,2.7808645031440946,1.8361714191144998,0.9103909780889587,0.7867217460859506,120,144,3.447766294964991,3.1481990598480705,True,True,ok,-1.436837673187256,1.436837673187256,5,2025-08-26,2025-08-31,2,6.38,0.906,0.3417389864,24.324088544,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-08,Severe,重度干旱,,0.9328501378023034,,,1.8361714191144998,,0.7867217460859506,24,144,3.0045701252126866,3.1481990598480705,False,True,too_few_hours,-1.529786705970764,1.529786705970764,1,2025-08-27,2025-08-27,1,5.9,0.9,0.348773121,24.00390625,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-08,Extreme,极端干旱,,0.9328501378023034,,,1.8361714191144998,,0.7867217460859506,0,144,,3.1481990598480705,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-09,Mild,轻度干旱,0.8831076998144427,0.753970482485726,0.12913721732871675,2.596068497051853,6.146889767537687,0.9475917544480156,0.823930172827471,96,432,2.956294237250176,3.096296308923805,True,True,ok,-0.9444469213485718,0.9444469213485718,4,2025-09-09,2025-09-12,1,4.9,0.87,0.34110049099999995,24.3510742175,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-09,Moderate,中度干旱,0.7401705411779527,0.753970482485726,-0.013799941307773289,6.050890337944455,6.146889767537687,0.8283564142996607,0.823930172827471,192,432,3.274964042826791,3.096296308923805,True,True,ok,-1.459578990936279,1.459578990936279,8,2025-09-01,2025-09-08,1,6.025,0.895,0.335479840125,24.48763021,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-09,Severe,重度干旱,,0.753970482485726,,,6.146889767537687,,0.823930172827471,0,432,,3.096296308923805,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-09,Extreme,极端干旱,,0.753970482485726,,,6.146889767537687,,0.823930172827471,0,432,,3.096296308923805,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-10,Mild,轻度干旱,,0.7716045642643025,,,4.704567971210569,,0.9083519051498328,0,384,,3.723026925832007,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-10,Moderate,中度干旱,,0.7716045642643025,,,4.704567971210569,,0.9083519051498328,0,384,,3.723026925832007,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-10,Severe,重度干旱,,0.7716045642643025,,,4.704567971210569,,0.9083519051498328,0,384,,3.723026925832007,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-10,Extreme,极端干旱,,0.7716045642643025,,,4.704567971210569,,0.9083519051498328,0,384,,3.723026925832007,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-11,Mild,轻度干旱,,0.8418363740775379,,,0.9056832162234514,,0.870064024172019,0,600,,5.186948047120424,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-11,Moderate,中度干旱,,0.8418363740775379,,,0.9056832162234514,,0.870064024172019,0,600,,5.186948047120424,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-11,Severe,重度干旱,,0.8418363740775379,,,0.9056832162234514,,0.870064024172019,0,600,,5.186948047120424,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-11,Extreme,极端干旱,,0.8418363740775379,,,0.9056832162234514,,0.870064024172019,0,600,,5.186948047120424,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-12,Mild,轻度干旱,0.7487854785948047,0.6239472689444826,0.12483820965032211,2.0223484864883954,4.2664989063122185,0.8430934610484081,0.8190104967879517,256,240,4.591598022225261,4.007347461479878,True,True,ok,-0.9727588295936584,0.9727588295936584,11,2025-12-16,2025-12-31,3,2.309090909090909,0.6745454545454547,0.31747804118181816,12.235262785454546,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-12,Moderate,中度干旱,0.7611564230217019,0.6239472689444826,0.13720915407721934,0.8761694080655644,4.2664989063122185,0.8017360710461128,0.8190104967879517,216,240,4.536587783740995,4.007347461479878,True,True,ok,-1.326047420501709,1.326047420501709,9,2025-12-11,2025-12-29,3,3.533333333333333,0.788888888888889,0.3212500254444445,11.79926215388889,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-12,Severe,重度干旱,,0.6239472689444826,,,4.2664989063122185,,0.8190104967879517,24,240,3.565613350075248,4.007347461479878,False,True,too_few_hours,-1.555573105812073,1.555573105812073,1,2025-12-30,2025-12-30,1,1.7000000000000002,0.6900000000000001,0.323481343,10.90559896,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332224,2025-12,Extreme,极端干旱,,0.6239472689444826,,,4.2664989063122185,,0.8190104967879517,0,240,,4.007347461479878,False,False,too_few_hours,,,0,,,0,,,,,117.4623274,26.53346358,403.0,26.323511123657227,17.0,0.15079795428734463,0.9885646043545925,,
95332225,2025-01,Mild,轻度干旱,,,,,,,,24,0,1.5446650895666434,,False,False,too_few_hours,-0.7766326665878296,0.7766326665878296,1,2025-01-25,2025-01-25,1,4.7,0.88,0.128841763,11.61523438,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-01,Moderate,中度干旱,0.735699446816801,,,2.2249629196307614,,0.9254945819816861,,216,0,5.48351605632995,,False,False,too_few_hours,-1.451655149459839,1.451655149459839,9,2025-01-20,2025-01-30,2,4.211111111111112,0.8711111111111111,0.19433341844444443,9.327184606555555,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-01,Severe,重度干旱,,,,,,,,48,0,2.637477220846164,,False,False,too_few_hours,-1.650349617004395,1.650349617004395,2,2025-01-24,2025-01-31,2,4.15,0.87,0.1678477595,10.685221355,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-01,Extreme,极端干旱,,,,,,,,0,0,,,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-02,Mild,轻度干旱,0.7023015709996665,0.6867038759492867,0.015597695050379778,2.7761449977056696,2.538903594529889,0.7848116416656189,0.8811894887344193,480,168,4.063914946230343,2.8458473331382956,True,True,ok,-0.9977991580963135,0.9977991580963135,20,2025-02-02,2025-02-28,3,2.310000000000001,0.6950000000000001,0.24422259935,9.896223958849998,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-02,Moderate,中度干旱,,0.6867038759492867,,,2.538903594529889,,0.8811894887344193,24,168,1.8524076893686736,2.8458473331382956,False,True,too_few_hours,-1.428341865539551,1.428341865539551,1,2025-02-01,2025-02-01,1,4.7,0.88,0.201694025,11.12565104,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-02,Severe,重度干旱,,0.6867038759492867,,,2.538903594529889,,0.8811894887344193,0,168,,2.8458473331382956,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-02,Extreme,极端干旱,,0.6867038759492867,,,2.538903594529889,,0.8811894887344193,0,168,,2.8458473331382956,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-03,Mild,轻度干旱,,0.890229117266773,,,1.0717073136716024,,0.9363127039030259,48,240,4.603250460558023,5.560572678958017,False,True,too_few_hours,-0.9904575943946838,0.9904575943946838,2,2025-03-01,2025-03-02,1,1.7000000000000002,0.58,0.27611576299999996,13.7265625,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-03,Moderate,中度干旱,,0.890229117266773,,,1.0717073136716024,,0.9363127039030259,0,240,,5.560572678958017,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-03,Severe,重度干旱,,0.890229117266773,,,1.0717073136716024,,0.9363127039030259,0,240,,5.560572678958017,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-03,Extreme,极端干旱,,0.890229117266773,,,1.0717073136716024,,0.9363127039030259,0,240,,5.560572678958017,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-04,Mild,轻度干旱,0.8582790968146629,0.8910344252690656,-0.032755328454402766,2.6540637894853703,1.8556972721037965,0.8785165008768614,0.8780929789310239,96,456,4.007116068950161,4.2296810007560754,True,True,ok,-0.7388463020324707,0.7388463020324707,4,2025-04-03,2025-04-21,2,1.9,0.57,0.22352155099999998,17.3955078125,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-04,Moderate,中度干旱,0.8809003119471942,0.8910344252690656,-0.010134113321871419,2.527480763792223,1.8556972721037965,0.9174333199039378,0.8780929789310239,144,456,4.977835317534614,4.2296810007560754,True,True,ok,-1.176034092903137,1.176034092903137,6,2025-04-13,2025-04-18,1,1.9333333333333333,0.6,0.20989400783333334,16.539062499999996,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-04,Severe,重度干旱,,0.8910344252690656,,,1.8556972721037965,,0.8780929789310239,0,456,,4.2296810007560754,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-04,Extreme,极端干旱,,0.8910344252690656,,,1.8556972721037965,,0.8780929789310239,0,456,,4.2296810007560754,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-05,Mild,轻度干旱,0.9589991883682826,0.8916668178678983,0.06733237050038432,1.0441042135900886,2.7419445726958216,0.8898466404361571,0.779762289171147,144,504,4.405368138389344,3.180061638747179,True,True,ok,-0.9887043237686157,0.9887043237686157,6,2025-05-11,2025-05-16,1,4.0,0.7999999999999999,0.26043582716666663,19.83626302,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-05,Moderate,中度干旱,,0.8916668178678983,,,2.7419445726958216,,0.779762289171147,0,504,,3.180061638747179,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-05,Severe,重度干旱,,0.8916668178678983,,,2.7419445726958216,,0.779762289171147,0,504,,3.180061638747179,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-05,Extreme,极端干旱,,0.8916668178678983,,,2.7419445726958216,,0.779762289171147,0,504,,3.180061638747179,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-06,Mild,轻度干旱,0.8262504049515383,0.7472837026655895,0.07896670228594882,4.151053941902763,5.792153709710341,0.8368918287645307,0.8458794829681962,120,144,2.930529211948605,3.034201075130492,True,True,ok,-0.6673498749732971,0.6673498749732971,5,2025-06-21,2025-06-26,2,1.6600000000000001,0.554,0.2831594204,24.466796876,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-06,Moderate,中度干旱,0.9199699442443193,0.7472837026655895,0.1726862415787298,2.224387559715179,5.792153709710341,0.7456182645438431,0.8458794829681962,96,144,3.1640302795884487,3.034201075130492,True,True,ok,-1.230494976043701,1.230494976043701,4,2025-06-27,2025-06-30,1,2.3000000000000003,0.65,0.256760808,24.7026367175,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-06,Severe,重度干旱,,0.7472837026655895,,,5.792153709710341,,0.8458794829681962,0,144,,3.034201075130492,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-06,Extreme,极端干旱,,0.7472837026655895,,,5.792153709710341,,0.8458794829681962,0,144,,3.034201075130492,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-07,Mild,轻度干旱,0.8818442883588966,1.064529968556893,-0.18268568019799636,2.78146307034611,-0.44207535396505904,0.7637626756102776,0.7358962943438082,192,456,3.36694805563988,2.6104088038562145,True,True,ok,-0.9410696625709534,0.9410696625709534,8,2025-07-05,2025-07-12,1,6.025,0.8887499999999999,0.19019372125,24.934977215,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-07,Moderate,中度干旱,0.8408824610427026,1.064529968556893,-0.22364750751419038,4.622977244953166,-0.44207535396505904,0.7390020388327053,0.7358962943438082,96,456,3.5687236559644697,2.6104088038562145,True,True,ok,-1.139579057693481,1.139579057693481,4,2025-07-01,2025-07-04,1,3.25,0.7100000000000001,0.20238262150000003,25.398437502500002,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-07,Severe,重度干旱,,1.064529968556893,,,-0.44207535396505904,,0.7358962943438082,0,456,,2.6104088038562145,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-07,Extreme,极端干旱,,1.064529968556893,,,-0.44207535396505904,,0.7358962943438082,0,456,,2.6104088038562145,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
95332225,2025-08,Mild,轻度干旱,,1.0577114671795032,,,-0.9495133599072894,,0.7227459090843038,0,264,,3.083972163308418,False,False,too_few_hours,,,0,,,0,,,,,117.5158023,27.14893502,318.0,20.862728118896484,15.0,0.9916004026713462,0.12933924934846397,,
