Site_ID,YearMonth,DroughtLevel,DroughtLevel_CN,Target_CBI,Normal_CBI,DeltaCBI,Target_Intercept,Normal_Intercept,Target_R2,Normal_R2,Target_n_hours,Normal_n_hours,Target_Macro_SD,Normal_Macro_SD,Pass_Hours,Pass_Macro_SD,Pair_flag,MinDailySPI,SPI_intensity,DurationDays,EventStartDate,EventEndDate,N_events_in_site_month,LAI,FAPAR,soil_moisture,soil_temperature,Longitude,Latitude,elevation,slope,canopy_height,aspect_sin,aspect_cos,nighttime_light,built_up_distance,Duration_days
95332221,2025-08,Moderate,中度干旱,0.579421443535642,0.6036826759237461,-0.02426123238810418,9.706627157521028,8.696459283922692,0.7477759670119067,0.8399661786486489,264,120,2.9336923476127295,3.120744637116056,True,True,ok,-1.496477246284485,1.496477246284485,11,2025-08-12,2025-08-25,3,5.427272727272728,0.8718181818181818,0.3381784917272727,24.54977509545455,117.3608625,26.78347812,318.0,35.6082649230957,20.0,-0.8671056826964867,0.4981242164716144,,,11
95332221,2025-08,Severe,重度干旱,0.6087794498144599,0.6036826759237461,0.005096773890713724,8.31848862271142,8.696459283922692,0.8832450807656265,0.8399661786486489,120,120,3.3295476297336273,3.120744637116056,True,True,ok,-1.946232318878174,1.946232318878174,5,2025-08-17,2025-08-31,3,5.819999999999999,0.882,0.3289694378,24.190885415999997,117.3608625,26.78347812,318.0,35.6082649230957,20.0,-0.8671056826964867,0.4981242164716144,,,5
95332221,2025-08,Extreme,极端干旱,0.5854591507492887,0.6036826759237461,-0.018223525174457467,8.58578038644039,8.696459283922692,0.9099141938450668,0.8399661786486489,72,120,3.237176203408534,3.120744637116056,True,True,ok,-2.27681040763855,2.27681040763855,3,2025-08-27,2025-08-29,1,6.7,0.91,0.3486890363333333,24.06011284666667,117.3608625,26.78347812,318.0,35.6082649230957,20.0,-0.8671056826964867,0.4981242164716144,,,3
95332221,2025-09,Mild,轻度干旱,0.5095680608866656,0.5310237176762422,-0.021455656789576616,11.29965150182975,10.842773948328164,0.8211913341658856,0.7830402669612377,120,480,3.144560449192423,3.138179902670896,True,True,ok,-0.9921524524688721,0.9921524524688721,5,2025-09-06,2025-09-23,2,5.880000000000001,0.898,0.29195208079999996,24.479947918,117.3608625,26.78347812,318.0,35.6082649230957,20.0,-0.8671056826964867,0.4981242164716144,,,5
95332221,2025-09,Moderate,中度干旱,0.5113236617457642,0.5310237176762422,-0.019700055930478078,11.287334706678612,10.842773948328164,0.8065374625961959,0.7830402669612377,120,480,3.190965092336255,3.138179902670896,True,True,ok,-1.115319490432739,1.115319490432739,5,2025-09-01,2025-09-05,1,6.7,0.9099999999999999,0.3254911066,24.336197916000003,117.3608625,26.78347812,318.0,35.6082649230957,20.0,-0.8671056826964867,0.4981242164716144,,,5
95332221,2025-10,Mild,轻度干旱,0.6616730138903206,0.6012256539987405,0.06044735989158012,6.5329474973701345,8.206235582025819,0.8650899841961066,0.8887878856983918,96,408,3.1799677335447276,5.188360004646498,True,True,ok,-0.5745830535888672,0.5745830535888672,4,2025-10-01,2025-10-04,1,5.800000000000001,0.89,0.232984739,24.1682942725,117.3608625,26.78347812,318.0,35.6082649230957,20.0,-0.8671056826964867,0.4981242164716144,,,4
95332221,2025-12,Mild,轻度干旱,0.5981369269040142,0.41087081868584874,0.18726610821816547,4.072366762048346,6.9576421510437125,0.7531302402983102,0.6145210619922742,256,168,4.364698121791607,4.085810797981722,True,True,ok,-0.9982404112815857,0.9982404112815857,11,2025-12-03,2025-12-31,4,3.036363636363637,0.7536363636363635,0.2014356719090909,12.276515152727272,117.3608625,26.78347812,318.0,35.6082649230957,20.0,-0.8671056826964867,0.4981242164716144,,,11
95332221,2025-12,Moderate,中度干旱,0.7111781193108423,0.41087081868584874,0.30030730062499356,1.0328558959520286,6.9576421510437125,0.7452390401935205,0.6145210619922742,288,168,4.803726851927776,4.085810797981722,True,True,ok,-1.396579504013062,1.396579504013062,12,2025-12-10,2025-12-29,3,4.2250000000000005,0.8483333333333335,0.2020807650833333,10.97167968775,117.3608625,26.78347812,318.0,35.6082649230957,20.0,-0.8671056826964867,0.4981242164716144,,,12
95332222,2025-04,Mild,轻度干旱,1.0969696740698678,0.8696636860773546,0.22730598799251323,-2.408960436180589,2.1159151887890673,0.8944978755873356,0.8927524249623174,288,432,4.471726715186163,4.7041235463451505,True,True,ok,-0.9303781390190125,0.9303781390190125,12,2025-04-03,2025-04-18,2,2.4,0.6800000000000002,0.3461418538333334,15.846299913333334,117.5481259,26.79229729,217.0,21.783729553222656,9.0,0.9740080152075118,-0.22651354553651656,,,12
95332222,2025-05,Mild,轻度干旱,1.175607416930439,0.874997080170569,0.3006103367598699,-4.276084032386162,2.588241488632381,0.8998246319893369,0.7982444114189438,144,528,3.242888001010391,3.198885497833098,True,True,ok,-0.8878898620605469,0.8878898620605469,6,2025-05-12,2025-05-21,3,2.833333333333334,0.5800000000000001,0.41200768800000004,20.734809028333334,117.5481259,26.79229729,217.0,21.783729553222656,9.0,0.9740080152075118,-0.22651354553651656,,,6
