DroughtLevel,Layer,n_samples,n_features,CV_method,R2_cv,RMSE_cv,Baseline_RMSE_cv,RMSE_improvement_vs_baseline,note
Extreme,site_month,16,11,Leave-One-Site-Out,-0.47658500421748395,0.09100973375063778,0.07991377557527712,-0.01109595817536066,Baseline uses training-fold mean for each validation fold.
