DroughtLevel,Layer,observed,predicted_cv,baseline_predicted_cv
Severe,site_month,0.05738258075971475,0.026096192637044283,0.0012453739949509993
Severe,site_month,0.026181937938719813,0.024379286683263945,0.0019709703396253004
Severe,site_month,0.01634121186761306,-0.001183899934084582,-0.0009134144239635481
Severe,site_month,0.13295585648146369,-0.018066586534393116,-0.0009134144239635481
Severe,site_month,0.003196834926668557,-0.023875362646183694,0.0025055076189753295
Severe,site_month,0.005096773890713724,0.0551986919042915,0.002461322991904512
Severe,site_month,0.1221914045527116,0.016116817430470737,-0.0016668577604350592
Severe,site_month,0.05875028392816861,0.033409353061871684,-0.0016668577604350592
Severe,site_month,-0.008821958934734253,0.06050095027050263,0.0019767429516793235
Severe,site_month,0.03673241750681033,0.0520322933675655,0.0019767429516793235
Severe,site_month,-0.05974965341560723,0.03153364961160285,0.0016143840107778803
Severe,site_month,0.10287918750554392,0.03557297224450118,0.0016143840107778803
Severe,site_month,0.0038122395155198996,0.019239804841450964,-0.0006623224429482306
Severe,site_month,0.13493896563091345,-0.024579298440441946,-0.0006623224429482306
Severe,site_month,0.02852395274752173,0.03808385277518872,0.004498952101501587
Severe,site_month,0.033588032657367206,0.03379942679882491,0.004498952101501587
Severe,site_month,-0.13563535902384627,0.0024263035483811997,0.004498952101501587
Severe,site_month,0.08327114797105106,0.014660849611917805,0.0002918122414278629
Severe,site_month,0.015406400431586365,0.012709906428484017,0.0002918122414278629
Severe,site_month,0.051990639130148175,-0.030917622085354413,-0.0012325723718085487
Severe,site_month,0.11071106302841854,-0.008465443972201229,-0.0012325723718085487
Severe,site_month,0.15957445502537826,0.048814561737988676,-0.0007667633478809987
Severe,site_month,-0.1090408098334652,0.060583714786491584,-0.0007667633478809987
Severe,site_month,0.09183731461381561,0.05772381245176625,-0.0007667633478809987
Severe,site_month,0.05866394403245995,0.06322606577009421,-0.0014954183326454438
Severe,site_month,0.11507728848125642,0.05304335184876909,-0.0014954183326454438
Severe,site_month,-0.014519499125607793,0.05279666993598678,0.00034139071041032275
Severe,site_month,0.11111475183098196,0.04001810388977115,0.00034139071041032275
Severe,site_month,-0.04326636131770201,-0.03766361075967012,0.00600282475412076
Severe,site_month,-0.09791861581276218,-0.038710102704959545,0.00600282475412076
Severe,site_month,-0.19769324551553724,-0.08222991297502237,0.01736369649171355
Severe,site_month,-0.4206483445938241,-0.03963479802354003,0.01736369649171355
Severe,site_month,-0.284169407900292,-0.2012972170854666,0.008414458278271012
Severe,site_month,0.0416958227555172,-0.207330864236527,0.008414458278271012
Severe,site_month,-0.0992432592094919,0.05846490011167252,0.008942688828036512
Severe,site_month,-0.1477706705598148,0.05411665327050273,0.008942688828036512
Severe,site_month,-0.008702649637582549,0.035361994106191695,0.008942688828036512
Severe,site_month,0.056858709617796044,0.04782872069234914,0.0038410588897970113
Severe,site_month,-0.11606933492774452,0.06889964070976505,0.0038410588897970113
Severe,site_month,0.012660873370878734,0.051394092294995426,0.0038410588897970113
Severe,site_month,0.050817340002299094,-0.0699769462545389,0.001398054012565317
Severe,site_month,0.092085067317214,0.010953722478643492,-0.0008221071836064216
Severe,site_month,0.05337709693686343,0.011476618885081833,-0.0008221071836064216
Severe,site_month,-0.013530762104495442,-0.07165582690133351,0.002894521503421004
