Site_ID,YearMonth,Month,Target_Class,Target_CBI,Target_n_hours_recomputed,Target_Macro_SD_recomputed,Normal_CBI,Normal_n_hours_recomputed,Normal_Macro_SD_recomputed,Delta_CBI,Target_Class_CN,Target_n_hours,Normal_n_hours_for_pair,Target_Macro_SD,Normal_Macro_SD_for_pair,Pass_Hours,Pass_Target_Macro_SD,Pass_Normal_Macro_SD,Pass_Hours_Plus_Macro_SD
95332239,2025-12,12,Mild,0.587809530019262,496,4.768555581273884,0.43309275520696605,216,4.093489698910525,0.1547167748122959,轻度干旱,496,216,4.768555581273882,4.093489698910524,True,True,True,True
95332240,2025-04,4,Mild,1.0131455537137402,96,4.9938731132735095,0.9612861124974984,480,4.373617937480594,0.05185944121624175,轻度干旱,96,480,4.99387311327351,4.37361793748059,True,True,True,True
95332240,2025-05,5,Mild,1.0057475195655523,216,3.494497110738762,0.8583793278759556,528,3.4438289253970438,0.1473681916895967,轻度干旱,216,528,3.494497110738763,3.4438289253970438,True,True,True,True
95332240,2025-07,7,Mild,0.6877509540021867,144,3.520748578433903,0.7893850439256315,216,2.5273691300070205,-0.1016340899234448,轻度干旱,144,216,3.5207485784339,2.5273691300070227,True,True,True,True
95332240,2025-08,8,Mild,0.9216334678872065,144,3.4655320567638412,0.9359562839023813,168,2.9108482057023957,-0.014322816015174822,轻度干旱,144,168,3.465532056763843,2.910848205702396,True,True,True,True
95332240,2025-09,9,Mild,0.8085784800963149,72,3.0834856876215038,0.7019490383074292,288,3.0755833298062427,0.10662944178888578,轻度干旱,72,288,3.0834856876215038,3.075583329806239,True,True,True,True
95332240,2025-12,12,Mild,0.9291789915983648,160,4.930454628032717,0.8070443947916393,240,4.012323056053041,0.12213459680672556,轻度干旱,160,240,4.930454628032717,4.012323056053037,True,True,True,True
95332242,2025-04,4,Mild,1.0027212970854014,240,4.241319356761953,0.9160880310241847,288,4.619439579897676,0.08663326606121668,轻度干旱,240,288,4.24131935676195,4.619439579897677,True,True,True,True
95332242,2025-06,6,Mild,0.5515191755895128,240,2.7260936678708436,0.7543661040273467,432,2.7225748586356886,-0.20284692843783392,轻度干旱,240,432,2.726093667870845,2.722574858635689,True,True,True,True
95332242,2025-08,8,Mild,0.6736535672773254,144,3.2158998775487078,0.5499327711150829,312,2.931497878751317,0.12372079616224252,轻度干旱,144,312,3.215899877548709,2.931497878751316,True,True,True,True
95332242,2025-09,9,Mild,0.6167301238565217,72,2.736711813435154,0.5295573605003284,264,3.1029119904651834,0.08717276335619328,轻度干旱,72,264,2.736711813435156,3.1029119904651807,True,True,True,True
95332242,2025-12,12,Mild,0.7615187157913512,280,4.744671002290713,0.42551528383350024,72,3.708306481059874,0.336003431957851,轻度干旱,280,72,4.744671002290713,3.708306481059874,True,True,True,True
95332243,2025-04,4,Mild,0.8380532787638181,192,3.8501175539000307,0.7687422118392282,408,4.713316909468703,0.06931106692458988,轻度干旱,192,408,3.850117553900033,4.713316909468704,True,True,True,True
95332243,2025-06,6,Mild,0.4137292236103335,144,2.759363328028181,0.5729868035011039,408,2.7111818415615834,-0.15925757989077038,轻度干旱,144,408,2.759363328028181,2.711181841561585,True,True,True,True
95332243,2025-07,7,Mild,0.4812052007392469,216,3.1953862323584232,0.6399096595647721,72,3.275822257743764,-0.1587044588255252,轻度干旱,216,72,3.19538623235842,3.275822257743765,True,True,True,True
95332243,2025-08,8,Mild,0.5909128716883155,144,3.196453295920799,0.4668300652238814,264,3.0609444790791893,0.12408280646443415,轻度干旱,144,264,3.196453295920799,3.060944479079185,True,True,True,True
95332243,2025-09,9,Mild,0.4894888194752242,72,2.458472573351727,0.4342663877876605,432,3.2856594084894755,0.05522243168756369,轻度干旱,72,432,2.4584725733517274,3.2856594084894746,True,True,True,True
95332243,2025-12,12,Mild,0.6752985864241502,400,4.779981199477405,0.5677722482630032,72,4.782585070905252,0.10752633816114698,轻度干旱,400,72,4.779981199477399,4.782585070905252,True,True,True,True
95332244,2025-04,4,Mild,0.8626798739016528,168,5.295153681942391,0.7348031704219811,312,4.482860765575835,0.12787670347967173,轻度干旱,168,312,5.295153681942392,4.482860765575838,True,True,True,True
95332244,2025-05,5,Mild,0.7003961031799691,312,3.471221082490254,0.6573353063800264,408,3.241251108974468,0.04306079679994279,轻度干旱,312,408,3.471221082490255,3.241251108974469,True,True,True,True
95332244,2025-06,6,Mild,0.5151318146340614,192,2.6990307411298278,0.5549319239425441,408,2.511159716029401,-0.039800109308482656,轻度干旱,192,408,2.699030741129827,2.511159716029404,True,True,True,True
95332244,2025-08,8,Mild,0.4817148869700019,144,3.125664458234143,0.46961213199311247,312,2.8601916118999458,0.012102754976889452,轻度干旱,144,312,3.125664458234144,2.860191611899946,True,True,True,True
95332244,2025-09,9,Mild,0.4246885775164119,96,2.3978563346533632,0.4101686494838702,624,3.122276153698256,0.014519928032541707,轻度干旱,96,624,2.3978563346533632,3.122276153698257,True,True,True,True
95332244,2025-12,12,Mild,0.613405591932602,448,5.0856589964852255,0.5285125739165253,216,4.307125661497349,0.08489301801607674,轻度干旱,448,216,5.085658996485224,4.30712566149735,True,True,True,True
95332217,2025-02,2,Moderate,0.5623714111920671,144,3.733824743860057,0.5493040466410258,96,3.865178365047022,0.013067364551041294,中度干旱,144,96,3.733824743860058,3.865178365047022,True,True,True,True
95332217,2025-04,4,Moderate,0.6606462177101006,72,4.916215409728128,0.7359620624340122,288,4.49736574773683,-0.07531584472391162,中度干旱,72,288,4.916215409728127,4.497365747736829,True,True,True,True
95332217,2025-05,5,Moderate,0.62389247713271,192,3.3041837013067905,0.5901143444884914,264,3.566491241156432,0.033778132644218584,中度干旱,192,264,3.3041837013067936,3.5664912411564305,True,True,True,True
95332218,2025-04,4,Moderate,0.8270417149401346,168,5.050084368560473,0.7476767591757293,192,4.3796185055663,0.07936495576440528,中度干旱,168,192,5.050084368560472,4.3796185055663015,True,True,True,True
95332218,2025-07,7,Moderate,0.4530647911177348,144,3.495587846676674,0.5561976556277777,144,1.7675970195806183,-0.10313286451004289,中度干旱,144,144,3.4955878466766745,1.7675970195806183,True,True,True,True
95332219,2025-04,4,Moderate,1.0075191373752304,168,5.224465275392558,0.8589013293683732,192,4.404784594359112,0.1486178080068572,中度干旱,168,192,5.224465275392561,4.404784594359113,True,True,True,True
95332221,2025-06,6,Moderate,0.5760191789541478,72,3.675076536476318,0.5890306122249648,480,2.847956062563182,-0.013011433270816997,中度干旱,72,480,3.675076536476318,2.8479560625631817,True,True,True,True
95332221,2025-07,7,Moderate,0.6353180884674219,168,3.680254774918404,0.4943018605534516,360,2.5448151282162463,0.14101622791397028,中度干旱,168,360,3.6802547749184016,2.544815128216244,True,True,True,True
95332221,2025-08,8,Moderate,0.5794214435356421,264,2.9336923476127295,0.6036826759237461,120,3.1207446371160565,-0.02426123238810407,中度干旱,264,120,2.9336923476127312,3.120744637116055,True,True,True,True
95332221,2025-09,9,Moderate,0.5113236617457642,120,3.190965092336255,0.5310237176762422,480,3.138179902670896,-0.019700055930478078,中度干旱,120,480,3.190965092336254,3.138179902670893,True,True,True,True
95332221,2025-12,12,Moderate,0.7111781193108423,288,4.803726851927776,0.41087081868584885,168,4.085810797981722,0.30030730062499345,中度干旱,288,168,4.8037268519277765,4.085810797981724,True,True,True,True
95332222,2025-07,7,Moderate,0.968092501614445,168,3.6661416468455736,0.8645813904330818,336,2.539320800134666,0.10351111118136325,中度干旱,168,336,3.6661416468455736,2.539320800134665,True,True,True,True
95332222,2025-08,8,Moderate,1.1150370458733307,192,3.122413525401233,1.038454250770621,120,3.151939853955981,0.07658279510270982,中度干旱,192,120,3.1224135254012344,3.151939853955981,True,True,True,True
95332222,2025-09,9,Moderate,1.0889234721221241,96,3.1603228289379532,1.1191362073351154,360,3.158679029343182,-0.030212735212991282,中度干旱,96,360,3.160322828937953,3.158679029343178,True,True,True,True
95332222,2025-12,12,Moderate,0.9799682463627009,264,4.656326458555313,0.8944968892273892,168,3.8812745605733294,0.08547135713531162,中度干旱,264,168,4.656326458555315,3.881274560573328,True,True,True,True
95332223,2025-02,2,Moderate,0.5317174327326518,96,4.290769892796335,0.662649938822885,72,2.1630930499335785,-0.1309325060902332,中度干旱,96,72,4.290769892796334,2.1630930499335785,True,True,True,True
95332223,2025-04,4,Moderate,0.7738822784991108,120,3.814731188620542,0.8067923802630692,408,4.62456077850701,-0.032910101763958366,中度干旱,120,408,3.8147311886205433,4.624560778507007,True,True,True,True
95332223,2025-06,6,Moderate,0.5342832934208113,96,3.3606021059658207,0.7164104873545728,408,2.8526519316227437,-0.18212719393376153,中度干旱,96,408,3.3606021059658207,2.852651931622745,True,True,True,True
95332223,2025-07,7,Moderate,0.5497393570800259,120,3.7694016894575224,0.7046694542317372,312,2.480235152811025,-0.15493009715171135,中度干旱,120,312,3.7694016894575215,2.4802351528110265,True,True,True,True
95332223,2025-08,8,Moderate,0.6033459328117977,96,3.3582005916602835,0.5199428586962505,120,2.858719484077421,0.08340307411554726,中度干旱,96,120,3.358200591660285,2.85871948407742,True,True,True,True
95332223,2025-09,9,Moderate,0.5131465775468103,216,3.314073864944895,0.5505259694616793,336,3.2113580706511584,-0.03737939191486905,中度干旱,216,336,3.314073864944896,3.2113580706511597,True,True,True,True
95332224,2025-06,6,Moderate,0.8258058319462642,168,3.0098438132054315,0.8732253602762167,456,2.79227730602051,-0.04741952832995244,中度干旱,168,456,3.0098438132054315,2.7922773060205124,True,True,True,True
95332224,2025-07,7,Moderate,0.8314114567557427,216,3.6939113875698997,0.8515608283768024,312,2.447797275495155,-0.020149371621059675,中度干旱,216,312,3.693911387569899,2.447797275495154,True,True,True,True
95332224,2025-08,8,Moderate,0.8635473148932336,120,3.447766294964991,0.9328501378023034,144,3.14819905984807,-0.06930282290906986,中度干旱,120,144,3.4477662949649908,3.1481990598480705,True,True,True,True
95332224,2025-09,9,Moderate,0.7401705411779526,192,3.274964042826791,0.753970482485726,432,3.096296308923805,-0.0137999413077734,中度干旱,192,432,3.274964042826791,3.0962963089238045,True,True,True,True
95332224,2025-12,12,Moderate,0.7611564230217019,216,4.536587783740995,0.6239472689444825,240,4.007347461479878,0.13720915407721945,中度干旱,216,240,4.536587783740995,4.007347461479877,True,True,True,True
95332225,2025-04,4,Moderate,0.8809003119471941,144,4.977835317534614,0.8910344252690656,456,4.2296810007560754,-0.01013411332187153,中度干旱,144,456,4.977835317534615,4.229681000756073,True,True,True,True
95332225,2025-06,6,Moderate,0.9199699442443194,96,3.1640302795884487,0.7472837026655894,144,3.034201075130492,0.17268624157873003,中度干旱,96,144,3.1640302795884487,3.034201075130493,True,True,True,True
95332225,2025-07,7,Moderate,0.8408824610427024,96,3.5687236559644697,1.064529968556893,456,2.610408803856214,-0.2236475075141906,中度干旱,96,456,3.56872365596447,2.610408803856216,True,True,True,True
95332225,2025-08,8,Moderate,1.0492603915344403,96,3.256334519965324,1.0577114671795032,264,3.083972163308418,-0.008451075645062867,中度干旱,96,264,3.2563345199653235,3.0839721633084176,True,True,True,True
95332225,2025-09,9,Moderate,0.9047406420891426,144,3.287195178546956,0.987599334999343,168,3.113382266962227,-0.08285869291020043,中度干旱,144,168,3.287195178546955,3.113382266962226,True,True,True,True
95332225,2025-12,12,Moderate,0.8528190358895161,240,4.193782547615976,0.833672945022104,72,4.426294683236926,0.019146090867412147,中度干旱,240,72,4.193782547615976,4.426294683236926,True,True,True,True
95332226,2025-04,4,Moderate,0.518999947634968,144,5.025804761582132,0.6513951851706549,360,4.811633201391392,-0.13239523753568683,中度干旱,144,360,5.025804761582131,4.811633201391394,True,True,True,True
95332226,2025-06,6,Moderate,0.6234780882700005,96,2.7584335400039617,0.5090725229706049,408,2.7468649015909423,0.1144055652993956,中度干旱,96,408,2.7584335400039595,2.746864901590941,True,True,True,True
95332226,2025-08,8,Moderate,0.36669280955769396,120,3.117305433880855,0.44774716758155564,120,2.458458331481548,-0.08105435802386168,中度干旱,120,120,3.117305433880856,2.458458331481548,True,True,True,True
95332226,2025-09,9,Moderate,0.4804704147325237,144,2.922501221572557,0.32999972463174526,216,3.265185259811848,0.15047069010077846,中度干旱,144,216,2.9225012215725577,3.265185259811845,True,True,True,True
95332226,2025-12,12,Moderate,0.5453157161689065,192,5.335987489617234,0.35808692603636005,96,4.535859048285791,0.18722879013254645,中度干旱,192,96,5.335987489617234,4.53585904828579,True,True,True,True
95332227,2025-04,4,Moderate,0.6226396010498438,144,5.102315890028195,0.7229700448433414,384,4.912631135589116,-0.10033044379349754,中度干旱,144,384,5.102315890028195,4.912631135589114,True,True,True,True
95332227,2025-06,6,Moderate,0.7072126847107212,72,3.07829560181226,0.6006213528324982,432,2.7685133136829365,0.106591331878223,中度干旱,72,432,3.078295601812258,2.768513313682937,True,True,True,True
95332227,2025-07,7,Moderate,0.5218274460715646,360,3.4941306872451707,0.5311608471176897,144,3.0651650223802687,-0.009333401046125123,中度干旱,360,144,3.4941306872451725,3.0651650223802687,True,True,True,True
95332227,2025-08,8,Moderate,0.47545136919161873,192,3.2168416171502083,0.4966915769511073,240,2.9628216513972703,-0.021240207759488594,中度干旱,192,240,3.216841617150209,2.962821651397269,True,True,True,True
95332227,2025-09,9,Moderate,0.5620421095677034,144,2.9587804682222094,0.4579032920602133,168,3.310543084720256,0.1041388175074901,中度干旱,144,168,2.958780468222209,3.310543084720255,True,True,True,True
95332227,2025-12,12,Moderate,0.5687601449729052,360,4.786518880545887,0.5688053973137237,72,4.865494202170282,-4.5252340818535686e-05,中度干旱,360,72,4.786518880545886,4.865494202170283,True,True,True,True
95332228,2025-02,2,Moderate,0.7121494437856346,144,4.562590617247333,0.5670202478135911,72,2.7094040249732214,0.14512919597204355,中度干旱,144,72,4.562590617247335,2.70940402497322,True,True,True,True
95332228,2025-04,4,Moderate,1.0315160327645283,144,4.725772203060206,0.9297709657719988,480,4.302603202593644,0.1017450669925295,中度干旱,144,480,4.725772203060207,4.302603202593648,True,True,True,True
95332228,2025-06,6,Moderate,0.8106184623874659,96,2.8594556524592325,0.7800527150570542,432,2.5952476446583663,0.03056574733041173,中度干旱,96,432,2.8594556524592325,2.595247644658369,True,True,True,True
95332228,2025-07,7,Moderate,0.5935099397654885,480,3.4317395639978137,0.6519039617050787,120,2.902404908751596,-0.0583940219395902,中度干旱,480,120,3.4317395639978066,2.902404908751596,True,True,True,True
95332228,2025-08,8,Moderate,0.8113822827253924,144,3.317604879485167,0.7216042162649055,264,2.914747050594317,0.08977806646048692,中度干旱,144,264,3.3176048794851662,2.9147470505943174,True,True,True,True
95332228,2025-09,9,Moderate,0.7274713601752991,72,2.526355254443828,0.7737374589822099,432,3.5154087739896056,-0.046266098806910794,中度干旱,72,432,2.526355254443827,3.5154087739896065,True,True,True,True
95332228,2025-12,12,Moderate,1.010753659536323,216,4.953030795586176,0.8507712761180941,120,4.440626763298327,0.1599823834182288,中度干旱,216,120,4.953030795586175,4.440626763298325,True,True,True,True
95332229,2025-02,2,Moderate,0.5353389480920936,120,4.968597954669505,0.6320736681300896,72,2.325858366285683,-0.09673472003799599,中度干旱,120,72,4.968597954669505,2.3258583662856838,True,True,True,True
95332229,2025-04,4,Moderate,0.7194684859982987,120,4.20231139324717,0.7563784782057679,360,4.320677695324848,-0.036909992207469156,中度干旱,120,360,4.202311393247169,4.320677695324852,True,True,True,True
95332229,2025-06,6,Moderate,0.5733303578821862,96,2.5955309784937195,0.579938318276267,432,2.619127959037607,-0.006607960394080736,中度干旱,96,432,2.595530978493721,2.6191279590376064,True,True,True,True
95332229,2025-08,8,Moderate,0.5241470137664509,144,2.8708310944168245,0.44469196548924855,264,2.7575203414350224,0.07945504827720234,中度干旱,144,264,2.8708310944168245,2.757520341435024,True,True,True,True
95332229,2025-12,12,Moderate,0.6008526121461119,264,4.392072083850384,0.3963195238669634,96,4.0122120752969,0.20453308827914846,中度干旱,264,96,4.392072083850384,4.012212075296899,True,True,True,True
95332230,2025-02,2,Moderate,0.5294207391720459,120,4.329492516475424,0.5923952117757852,72,2.485833676160511,-0.06297447260373934,中度干旱,120,72,4.329492516475422,2.4858336761605107,True,True,True,True
95332230,2025-04,4,Moderate,0.936018857149734,144,4.969133854939282,0.8645156163131765,552,4.533485194942158,0.07150324083655746,中度干旱,144,552,4.969133854939284,4.533485194942162,True,True,True,True
95332230,2025-06,6,Moderate,0.9450593920253141,72,3.0410246052946106,0.9284469591711125,432,2.774997456685245,0.016612432854201553,中度干旱,72,432,3.0410246052946106,2.774997456685245,True,True,True,True
95332230,2025-07,7,Moderate,0.7530844967159285,336,3.829770097368135,0.6848105725930816,168,2.9666331515028146,0.06827392412284683,中度干旱,336,168,3.829770097368136,2.9666331515028146,True,True,True,True
95332230,2025-08,8,Moderate,0.8605767878027312,168,3.489766343077528,0.8162064555656877,264,3.0057260343456553,0.04437033223704345,中度干旱,168,264,3.489766343077529,3.005726034345654,True,True,True,True
95332230,2025-09,9,Moderate,0.9073682295196738,72,2.6039989467951488,0.6996295070892765,240,3.5362038586380087,0.20773872243039726,中度干旱,72,240,2.6039989467951488,3.536203858638008,True,True,True,True
95332230,2025-12,12,Moderate,0.7693193828696011,312,5.428485146165905,0.6756344611128103,96,4.597109866823207,0.09368492175679077,中度干旱,312,96,5.428485146165903,4.597109866823206,True,True,True,True
95332231,2025-05,5,Moderate,0.7261439876598577,120,4.098122467120083,0.5940038221716404,528,3.2903452196556726,0.13214016548821728,中度干旱,120,528,4.098122467120084,3.290345219655673,True,True,True,True
95332231,2025-06,6,Moderate,0.6483367779675387,72,3.2394666352369526,0.3882514701243321,120,2.8234377176820167,0.26008530784320666,中度干旱,72,120,3.239466635236953,2.8234377176820167,True,True,True,True
95332231,2025-07,7,Moderate,0.5095386721048291,216,3.6654028229757247,0.421326041127887,408,2.6055821910137134,0.08821263097694204,中度干旱,216,408,3.6654028229757247,2.605582191013711,True,True,True,True
95332231,2025-08,8,Moderate,0.518569910181375,192,3.207238293359959,0.4371477375880646,240,3.186498750175894,0.08142217259331042,中度干旱,192,240,3.20723829335996,3.186498750175893,True,True,True,True
95332231,2025-09,9,Moderate,0.40189355955202555,120,3.2888623397364483,0.37814877354675064,192,2.9247556921003666,0.02374478600527491,中度干旱,120,192,3.2888623397364496,2.9247556921003657,True,True,True,True
95332232,2025-04,4,Moderate,0.892494093354549,144,4.338522998962507,0.9434976111123052,528,4.633159203590453,-0.051003517757756245,中度干旱,144,528,4.338522998962506,4.633159203590452,True,True,True,True
95332232,2025-05,5,Moderate,0.637392365126695,120,2.8619948240517172,0.8195479804705746,216,3.5147161242569096,-0.1821556153438797,中度干旱,120,216,2.861994824051718,3.5147161242569096,True,True,True,True
95332232,2025-06,6,Moderate,0.6755634786211999,96,2.8150685452939195,0.6920295798049328,360,2.917802540319348,-0.01646610118373293,中度干旱,96,360,2.8150685452939186,2.9178025403193466,True,True,True,True
95332232,2025-07,7,Moderate,0.7037741071029299,120,3.6690264352753195,0.54594777369267,192,2.4227783171505535,0.15782633341025987,中度干旱,120,192,3.669026435275319,2.422778317150553,True,True,True,True
95332232,2025-08,8,Moderate,0.6778778777592174,72,3.159225275617128,0.6967377197808513,336,3.2421336055457606,-0.018859842021633932,中度干旱,72,336,3.1592252756171275,3.242133605545761,True,True,True,True
95332233,2025-04,4,Moderate,0.758535144258857,144,4.4057798297343265,0.8979939194934833,528,4.5261436201391545,-0.13945877523462624,中度干旱,144,528,4.405779829734327,4.526143620139156,True,True,True,True
95332233,2025-05,5,Moderate,0.5618856496350283,96,2.409923335611138,0.7031409141250623,360,3.2897055015824055,-0.141255264490034,中度干旱,96,360,2.4099233356111376,3.2897055015824037,True,True,True,True
95332233,2025-06,6,Moderate,0.7162249032229953,96,2.731191292591992,0.6613710304536892,480,2.7288525394273178,0.05485387276930609,中度干旱,96,480,2.7311912925919923,2.7288525394273178,True,True,True,True
95332233,2025-07,7,Moderate,0.6119424716083199,120,3.5591922782410306,0.6136008122412813,216,2.2954158309289374,-0.0016583406329613304,中度干旱,120,216,3.5591922782410297,2.295415830928935,True,True,True,True
95332233,2025-08,8,Moderate,0.6411824837903761,144,3.0742574446881195,0.6068822866982959,168,3.152271239247587,0.03430019709208021,中度干旱,144,168,3.0742574446881195,3.152271239247586,True,True,True,True
95332233,2025-09,9,Moderate,0.657328852140777,120,2.7132745305975603,0.6304635691317741,336,2.5639426082251755,0.026865283009002816,中度干旱,120,336,2.7132745305975607,2.5639426082251764,True,True,True,True
95332234,2025-04,4,Moderate,0.8122737873553508,240,4.721367450037503,0.8813083065298717,192,4.386645905751057,-0.06903451917452086,中度干旱,240,192,4.721367450037504,4.386645905751053,True,True,True,True
95332234,2025-05,5,Moderate,0.5466973162608931,120,2.370176619652112,0.7857852752905078,360,3.7664262922613245,-0.23908795902961466,中度干旱,120,360,2.370176619652112,3.766426292261325,True,True,True,True
95332234,2025-07,7,Moderate,0.6463453939194777,120,3.5457638567973913,0.5877853579171078,288,2.540488236748961,0.05856003600236981,中度干旱,120,288,3.545763856797391,2.5404882367489607,True,True,True,True
95332235,2025-04,4,Moderate,0.9241430682867295,168,5.3326262350449145,0.7872179359193673,240,4.585202034731905,0.13692513236736226,中度干旱,168,240,5.332626235044915,4.585202034731904,True,True,True,True
95332235,2025-06,6,Moderate,0.8438954723116254,72,2.9865323781629787,0.6228226183929223,384,2.5173414767880113,0.22107285391870313,中度干旱,72,384,2.986532378162979,2.5173414767880096,True,True,True,True
95332235,2025-07,7,Moderate,0.8343509200554182,120,3.3261825577023827,0.6312415443895384,240,2.5652226968663405,0.20310937566587983,中度干旱,120,240,3.3261825577023827,2.56522269686634,True,True,True,True
95332236,2025-04,4,Moderate,0.9838032992095618,144,4.5072528312844,1.0645085748929999,192,4.353914821140031,-0.0807052756834381,中度干旱,144,192,4.507252831284401,4.353914821140031,True,True,True,True
95332236,2025-06,6,Moderate,1.4579420665333225,120,2.7242856772918214,1.2566233997292593,432,2.606045057143971,0.20131866680406318,中度干旱,120,432,2.7242856772918214,2.6060450571439704,True,True,True,True
95332236,2025-07,7,Moderate,1.3374484768874932,216,3.3293305620411093,1.2828481408005463,168,2.4856596876445787,0.05460033608694692,中度干旱,216,168,3.329330562041108,2.4856596876445773,True,True,True,True
95332237,2025-04,4,Moderate,1.024845233764679,288,4.549412069059668,0.9857991770583396,216,4.669525949645768,0.039046056706339316,中度干旱,288,216,4.549412069059668,4.669525949645767,True,True,True,True
95332237,2025-05,5,Moderate,0.6754165446290656,96,2.6352986781614085,1.0082585995494902,456,3.479294281870944,-0.3328420549204245,中度干旱,96,456,2.6352986781614067,3.4792942818709456,True,True,True,True
95332237,2025-07,7,Moderate,0.9477077114485268,120,3.2890114633648273,0.8182310201251314,336,2.376383613564291,0.12947669132339545,中度干旱,120,336,3.289011463364827,2.3763836135642897,True,True,True,True
95332238,2025-04,4,Moderate,0.867292124782275,264,4.851522540425629,0.9115022967352576,264,5.095659569961697,-0.0442101719529826,中度干旱,264,264,4.85152254042563,5.095659569961695,True,True,True,True
95332238,2025-05,5,Moderate,0.5365429365385395,96,2.673664441372159,0.7597639146979174,624,3.4208570450186406,-0.22322097815937791,中度干旱,96,624,2.6736644413721584,3.420857045018641,True,True,True,True
95332238,2025-07,7,Moderate,0.6785124341284511,144,3.6984129459788706,0.7263146204055029,192,2.405266588395861,-0.047802186277051795,中度干旱,144,192,3.6984129459788697,2.40526658839586,True,True,True,True
95332239,2025-04,4,Moderate,0.5669256772358231,144,5.006335627145931,0.7100416333656256,336,4.320718284717889,-0.14311595612980255,中度干旱,144,336,5.0063356271459325,4.320718284717889,True,True,True,True
95332239,2025-06,6,Moderate,0.5203197615793902,120,2.9118261142162867,0.5958635985072878,480,2.8682711683508577,-0.07554383692789757,中度干旱,120,480,2.911826114216288,2.8682711683508577,True,True,True,True
95332239,2025-07,7,Moderate,0.49395357905098874,72,3.5920387793089956,0.5458042866693882,312,2.3714105008810815,-0.05185070761839944,中度干旱,72,312,3.5920387793089974,2.371410500881081,True,True,True,True
95332239,2025-08,8,Moderate,0.47158887337383026,288,3.20002225647846,0.4067706276782121,96,3.2736855346876936,0.06481824569561817,中度干旱,288,96,3.2000222564784604,3.2736855346876936,True,True,True,True
95332239,2025-09,9,Moderate,0.395601333877295,216,3.1357873366624,0.408736937958155,384,2.8821511275128673,-0.013135604080860008,中度干旱,216,384,3.135787336662399,2.8821511275128686,True,True,True,True
95332240,2025-04,4,Moderate,0.9122124448232735,96,4.045019121565884,0.9612861124974984,480,4.373617937480594,-0.04907366767422494,中度干旱,96,480,4.045019121565884,4.37361793748059,True,True,True,True
95332240,2025-06,6,Moderate,0.7974670474925163,144,3.2085094421578493,0.840279755783783,456,3.0687025371006875,-0.04281270829126671,中度干旱,144,456,3.2085094421578493,3.068702537100686,True,True,True,True
95332240,2025-07,7,Moderate,0.7402755876231827,168,3.91764654958018,0.7893850439256315,216,2.5273691300070205,-0.049109456302448784,中度干旱,168,216,3.91764654958018,2.5273691300070227,True,True,True,True
95332240,2025-08,8,Moderate,0.7002740247005568,96,3.39366412016506,0.9359562839023813,168,2.9108482057023957,-0.2356822592018245,中度干旱,96,168,3.393664120165061,2.910848205702396,True,True,True,True
95332240,2025-09,9,Moderate,0.7513885997089822,216,3.3189225242486837,0.7019490383074292,288,3.0755833298062427,0.049439561401553034,中度干旱,216,288,3.318922524248684,3.075583329806239,True,True,True,True
95332240,2025-12,12,Moderate,0.7787916566993768,240,4.1709542335034016,0.8070443947916393,240,4.012323056053041,-0.028252738092262475,中度干旱,240,240,4.1709542335034016,4.012323056053037,True,True,True,True
95332242,2025-04,4,Moderate,1.0615419665939647,120,4.344565852736483,0.9160880310241847,288,4.619439579897676,0.14545393556978004,中度干旱,120,288,4.344565852736484,4.619439579897677,True,True,True,True
95332242,2025-08,8,Moderate,0.6023792092644302,264,3.333389919195934,0.5499327711150829,312,2.931497878751317,0.05244643814934735,中度干旱,264,312,3.3333899191959366,2.931497878751316,True,True,True,True
95332242,2025-12,12,Moderate,0.6762247072754584,384,4.354251941497292,0.42551528383350024,72,3.708306481059874,0.2507094234419581,中度干旱,384,72,4.354251941497291,3.708306481059874,True,True,True,True
95332243,2025-04,4,Moderate,0.7790052217783847,120,4.660501375124757,0.7687422118392282,408,4.713316909468703,0.01026300993915652,中度干旱,120,408,4.660501375124755,4.713316909468704,True,True,True,True
95332243,2025-06,6,Moderate,0.7048497932132612,96,2.7470793039194406,0.5729868035011039,408,2.7111818415615834,0.13186298971215737,中度干旱,96,408,2.74707930391944,2.711181841561585,True,True,True,True
95332243,2025-07,7,Moderate,0.46288303899186023,408,3.3531314834530015,0.6399096595647721,72,3.275822257743764,-0.17702662057291185,中度干旱,408,72,3.353131483453001,3.275822257743765,True,True,True,True
95332243,2025-08,8,Moderate,0.4855797715237962,72,3.07164378988448,0.4668300652238814,264,3.0609444790791893,0.018749706299914848,中度干旱,72,264,3.071643789884478,3.060944479079185,True,True,True,True
95332243,2025-12,12,Moderate,0.7498319222187106,264,4.838615223562827,0.5677722482630032,72,4.782585070905252,0.18205967395570744,中度干旱,264,72,4.838615223562828,4.782585070905252,True,True,True,True
95332244,2025-07,7,Moderate,0.41362185341330227,264,3.0314611283233046,0.46103231017198915,120,2.742637330570959,-0.04741045675868688,中度干旱,264,120,3.031461128323301,2.7426373305709606,True,True,True,True
95332244,2025-12,12,Moderate,0.45254271900127546,72,4.070463313823067,0.5285125739165253,216,4.307125661497349,-0.07596985491524982,中度干旱,72,216,4.070463313823067,4.30712566149735,True,True,True,True
95332217,2025-07,7,Severe,0.48939517810509103,144,3.6729235756459055,0.43201259734537634,144,1.9093716735884418,0.057382580759714696,重度干旱,144,144,3.672923575645906,1.9093716735884407,True,True,True,True
