AnalysisLayer,EvidenceChain,ScenarioID,Site_ID,Event_ID,Start_Date,End_Date,Duration_Days,Minimum_SPI,Drought_Level,Severity,Edge_Truncated,Reference_Search_Start,Reference_Search_End,Reference_Target_Days,Reference_Selected_Days,Event_MacroSD_Threshold,Event_CBI,Event_n_hours,Event_MacroSD,Event_Flag,Reference_CBI,Reference_n_hours,Reference_MacroSD,Reference_Flag,Delta_CBI,Pair_Flag,Event_ID_Robustness,Min_Daily_SPI
Hourly_state,Event_reference,E15,95332235,3.0,2025-02-08,2025-03-02,23,-2.107394218444824,Extreme,27.57739096879959,False,2025-03-04,2025-04-02,23,5,,0.8284572219437744,552,5.408230606168894,ok,0.6355621909271961,120,3.0973036616375156,ok,0.19289503101657823,ok,,
Hourly_state,Event_reference,E15,95332235,4.0,2025-04-02,2025-04-21,20,-2.4802095890045166,Extreme,31.88193041086197,False,2025-04-23,2025-05-22,20,20,,0.9201740513931488,480,4.752995764594992,ok,0.6876368847446293,480,3.5451916684626874,ok,0.23253716664851953,ok,,
Hourly_state,Event_reference,E15,95332235,6.0,2025-06-21,2025-07-16,26,-1.602747082710266,Severe,24.41072052717209,False,2025-07-18,2025-08-16,26,25,,0.7092690369272383,624,3.1087754183625114,ok,0.6047385113349806,600,2.6371670851412734,ok,0.10453052559225773,ok,,
Hourly_state,Event_reference,E15,95332236,2.0,2025-01-10,2025-02-05,27,-1.8460423946380613,Severe,24.989439964294437,False,2025-02-07,2025-03-08,27,1,,0.9132098059917828,408,5.586210188552757,ok,,24,,insufficient_hours,,event=ok;reference=insufficient_hours,,
Hourly_state,Event_reference,E15,95332236,3.0,2025-02-08,2025-03-02,23,-1.8298403024673464,Severe,23.95381850004196,False,2025-03-04,2025-04-02,23,4,,1.0505703842340541,552,5.118305000814404,ok,0.7324874704959076,96,2.226055064507392,ok,0.31808291373814657,ok,,
Hourly_state,Event_reference,E15,95332236,4.0,2025-04-02,2025-04-23,22,-2.785902738571167,Extreme,34.75395089387894,False,2025-04-25,2025-05-24,22,22,,0.97598150589302,528,4.6801742136204485,ok,1.0987128307576457,528,3.6015559206946524,ok,-0.12273132486462568,ok,,
Hourly_state,Event_reference,E15,95332236,5.0,2025-06-19,2025-07-19,31,-2.224727153778076,Extreme,35.36875170469284,False,2025-07-21,2025-08-19,30,10,,1.3533926823339437,744,2.883672730622036,ok,1.2645633931058209,240,2.7196433681698284,ok,0.08882928922812283,ok,,
Hourly_state,Event_reference,E15,95332237,2.0,2025-01-14,2025-02-05,23,-1.757048487663269,Severe,23.91649979352951,False,2025-02-07,2025-03-08,23,2,,0.9346700720199311,408,5.062565987894861,ok,,48,,insufficient_hours,,event=ok;reference=insufficient_hours,,
Hourly_state,Event_reference,E15,95332237,3.0,2025-02-08,2025-03-02,23,-1.986660480499268,Severe,25.4627268910408,False,2025-03-04,2025-04-02,23,9,,0.9735110246546055,552,4.950341993768017,ok,1.0141848330144745,216,6.108641075360769,ok,-0.040673808359869,ok,,
Hourly_state,Event_reference,E15,95332237,7.0,2025-06-21,2025-07-12,22,-1.770599603652954,Severe,26.36571562290192,False,2025-07-14,2025-08-12,22,14,,0.8112392895095185,528,3.1932291725545707,ok,0.8195293434384552,336,2.423356469886569,ok,-0.00829005392893667,ok,,
Hourly_state,Event_reference,E15,95332238,1.0,2025-01-01,2025-02-05,36,-1.858249545097351,Severe,36.20518797636032,True,2025-02-07,2025-03-08,30,3,,0.8755380888010853,408,4.932583212643296,ok,0.9368092213416579,72,6.258260380806328,ok,-0.06127113254057259,ok,,
Hourly_state,Event_reference,E15,95332238,2.0,2025-02-08,2025-03-02,23,-1.86500346660614,Severe,25.75679874420166,False,2025-03-04,2025-04-02,23,9,,0.9411900894609285,552,4.859633388007672,ok,0.9371839538528717,216,6.114670788840296,ok,0.004006135608056849,ok,,
Hourly_state,Event_reference,E15,95332238,5.0,2025-06-21,2025-07-11,21,-2.096324920654297,Extreme,25.47362989187241,False,2025-07-13,2025-08-11,21,8,,0.6888805946080824,504,3.5254774191625695,ok,0.7267084365032388,192,2.4620264620827466,ok,-0.03782784189515642,ok,,
Hourly_state,Event_reference,E15,95332239,2.0,2025-01-18,2025-02-05,19,-1.7825361490249634,Severe,21.614200234413147,False,2025-02-07,2025-03-08,19,3,,0.6080522726090711,408,5.037753372161392,ok,0.8492380916945872,72,6.49278765729847,ok,-0.24118581908551606,ok,,
Hourly_state,Event_reference,E15,95332239,3.0,2025-02-08,2025-03-02,23,-1.873934030532837,Severe,25.316646993160248,False,2025-03-04,2025-04-02,23,7,,0.690114350769732,552,5.251846192412787,ok,0.7560665025834936,168,5.251692694756071,ok,-0.06595215181376157,ok,,
Hourly_state,Event_reference,E15,95332239,6.0,2025-06-21,2025-07-11,21,-2.132532119750977,Extreme,30.06326115131378,False,2025-07-13,2025-08-11,21,16,,0.498954296994656,504,3.465326627274915,ok,0.5144665145211664,384,2.748993563492844,ok,-0.015512217526510441,ok,,
Hourly_state,Event_reference,E15,95332239,7.0,2025-08-12,2025-09-12,32,-1.7203832864761353,Severe,37.720304906368256,False,2025-09-14,2025-10-13,30,28,,0.44579652458832497,768,3.168487640313843,ok,0.3904888252099545,672,3.3714631930332835,ok,0.05530769937837049,ok,,
Hourly_state,Event_reference,E15,95332240,1.0,2025-01-01,2025-03-02,61,-1.517225742340088,Severe,60.09404271841049,True,2025-03-04,2025-04-02,30,6,,0.821130577577925,1008,5.180390258987671,ok,0.9510238652260596,144,5.630497687912488,ok,-0.12989328764813468,ok,,
Hourly_state,Event_reference,E15,95332240,3.0,2025-06-21,2025-07-12,22,-1.8281588554382324,Severe,26.52755618095398,False,2025-07-14,2025-08-12,22,10,,0.7693298241630288,528,3.6563383972553236,ok,0.8163325156894281,240,2.5854725043526496,ok,-0.047002691526399354,ok,,
Hourly_state,Event_reference,E15,95332240,4.0,2025-08-18,2025-09-12,26,-1.7365717887878418,Severe,28.67454069852829,False,2025-09-14,2025-10-13,26,16,,0.7937839868061477,624,3.372501722020373,ok,0.6914188744026435,384,3.3220497187744975,ok,0.10236511240350421,ok,,
Hourly_state,Event_reference,E15,95332240,5.0,2025-12-11,2025-12-31,21,-1.6674250364303589,Severe,25.67272013425827,True,2026-01-02,2026-01-31,21,0,,0.81684734046214,496,4.660172824254581,ok,,0,,insufficient_hours,,event=ok;reference=insufficient_hours,,
Hourly_state,Event_reference,E15,95332242,1.0,2025-01-01,2025-02-05,36,-1.853935718536377,Severe,41.03427904844284,True,2025-02-07,2025-03-08,30,7,,0.7779332220727685,408,4.673070776946924,ok,0.7733492277299369,168,5.1405000676190005,ok,0.004583994342831632,ok,,
Hourly_state,Event_reference,E15,95332242,5.0,2025-06-21,2025-08-01,42,-1.6630640029907229,Severe,38.33622062206268,False,2025-08-03,2025-09-01,30,12,,0.6099611379244776,1008,2.8865566584485887,ok,0.5547994774997952,288,2.966331888009248,ok,0.0551616604246824,ok,,
Hourly_state,Event_reference,E15,95332242,6.0,2025-08-15,2025-09-12,29,-2.2075388431549072,Extreme,37.893301486968994,False,2025-09-14,2025-10-13,29,15,,0.5990928563127781,696,3.2799547319008493,ok,0.4968443641346614,360,3.492801438130223,ok,0.10224849217811671,ok,,
Hourly_state,Event_reference,E15,95332243,1.0,2025-01-01,2025-02-05,36,-1.911205053329468,Severe,44.40933328866959,True,2025-02-07,2025-03-08,30,6,,0.6631235900399202,408,4.782004014724733,ok,0.7120408538243566,144,5.264852779577111,ok,-0.04891726378443639,ok,,
Hourly_state,Event_reference,E15,95332243,5.0,2025-06-21,2025-07-28,38,-1.594457507133484,Severe,38.95844894647598,False,2025-07-30,2025-08-28,30,13,,0.47824487337402033,912,3.1378986488650997,ok,0.5008140445292185,312,3.1238256310012464,ok,-0.022569171155198187,ok,,
Hourly_state,Event_reference,E15,95332243,6.0,2025-08-12,2025-09-12,32,-2.106205463409424,Extreme,45.79071301221848,False,2025-09-14,2025-10-13,30,28,,0.5389901682735735,768,3.2369210647118765,ok,0.4698824201292111,672,3.4340149091708114,ok,0.06910774814436238,ok,,
Hourly_state,Event_reference,E15,95332244,1.0,2025-01-01,2025-02-05,36,-1.6121138334274292,Severe,40.33084028959274,True,2025-02-07,2025-03-08,30,1,,0.6525259487445082,408,5.700134354994173,ok,,24,,insufficient_hours,,event=ok;reference=insufficient_hours,,
Hourly_state,Event_reference,E15,95332244,2.0,2025-02-08,2025-03-02,23,-2.0202953815460205,Extreme,25.87126594781876,False,2025-03-04,2025-04-02,23,5,,0.7345576466865628,552,5.409595299478548,ok,0.6291750055900261,120,2.9286655853174226,ok,0.10538264109653661,ok,,
Hourly_state,Event_reference,E15,95332244,3.0,2025-04-02,2025-04-18,17,-2.5941708087921143,Extreme,27.73067796230316,False,2025-04-20,2025-05-19,17,17,,0.8649037612512016,408,4.74000838343276,ok,0.5869984416818936,408,3.3924509037134634,ok,0.277905319569308,ok,,
Hourly_state,Event_reference,E15,95332244,5.0,2025-06-20,2025-07-21,32,-2.0799567699432373,Extreme,43.28223639726639,False,2025-07-23,2025-08-21,30,14,,0.45504859219419685,768,2.9404427525623245,ok,0.45205902297848927,336,2.7893139852295157,ok,0.002989569215707588,ok,,
Hourly_state,Event_reference,E18,95332217,3.0,2025-04-02,2025-04-19,18,-2.2451560497283936,Extreme,28.20523184537888,False,2025-04-21,2025-05-20,18,18,,0.7395714029292012,432,4.675849625275155,ok,0.5549632330270037,432,3.4727131940050993,ok,0.18460816990219753,ok,,
Hourly_state,Event_reference,E18,95332217,4.0,2025-05-12,2025-07-08,58,-2.0193190574646,Extreme,63.29627174139023,False,2025-07-10,2025-08-08,30,5,,0.5730498209166532,1392,3.899570046565925,ok,0.40498667969936974,120,2.022002481155361,ok,0.1680631412172835,ok,,
Hourly_state,Event_reference,E18,95332218,4.0,2025-04-02,2025-04-23,22,-2.0132932662963867,Extreme,28.846669495105743,False,2025-04-25,2025-05-24,22,22,,0.801848689438064,528,4.702721798207631,ok,0.6181511943080942,528,3.687505895251103,ok,0.1836974951299698,ok,,
Hourly_state,Event_reference,E18,95332219,5.0,2025-04-02,2025-04-23,22,-2.3179261684417725,Extreme,32.18559658527374,False,2025-04-25,2025-05-24,22,22,,0.9580270488065812,528,4.623184564903906,ok,0.8597936625513316,528,3.5853480874208956,ok,0.09823338625524958,ok,,
Hourly_state,Event_reference,E18,95332219,7.0,2025-06-04,2025-07-10,37,-2.29106879234314,Extreme,41.840856432914734,False,2025-07-12,2025-08-10,30,8,,0.7150030465101354,888,3.124980499773649,ok,0.5719319602927121,192,2.3960576119039447,ok,0.14307108621742326,ok,,
Hourly_state,Event_reference,E18,95332220,3.0,2025-02-08,2025-03-02,23,-2.037058115005493,Extreme,27.87490612268448,False,2025-03-04,2025-04-02,23,6,,0.8437714784170636,552,5.161636512155838,ok,0.8694338214301319,144,6.368264372214994,ok,-0.025662343013068356,ok,,
Hourly_state,Event_reference,E18,95332220,4.0,2025-04-02,2025-04-21,20,-2.0098748207092285,Extreme,32.95291793346405,False,2025-04-23,2025-05-22,20,20,,0.8644735133765484,480,4.575208045784468,ok,0.7001055956637864,480,3.420722501598136,ok,0.16436791771276205,ok,,
Hourly_state,Event_reference,E18,95332221,7.0,2025-08-12,2025-09-09,29,-2.27681040763855,Extreme,38.69769525527954,False,2025-09-11,2025-10-10,29,25,,0.5753470684594817,696,3.1689286804269576,ok,0.5523579817957966,600,3.3537460632989053,ok,0.022989086663685043,ok,,
Hourly_state,Event_reference,E18,95332225,1.0,2025-01-01,2025-02-05,36,-1.803107976913452,Severe,48.9773890376091,True,2025-02-07,2025-03-08,30,12,,0.7760204143793973,408,4.724261316554796,ok,0.8557562731355555,288,4.226864990703879,ok,-0.07973585875615818,ok,,
Hourly_state,Event_reference,E18,95332225,7.0,2025-08-12,2025-09-23,43,-2.157047986984253,Extreme,59.29728865623474,False,2025-09-25,2025-10-24,30,21,,1.016864964352977,1032,3.2438553809083768,ok,0.9694508657350772,504,4.087806445410243,ok,0.0474140986178998,ok,,
Hourly_state,Event_reference,E18,95332226,1.0,2025-01-01,2025-03-02,61,-1.8665928840637207,Severe,69.3838409781456,True,2025-03-04,2025-04-02,30,19,,0.6675843239663192,1008,5.129397420446315,ok,0.7777340818532205,456,7.678563535777995,ok,-0.11014975788690129,ok,,
Hourly_state,Event_reference,E18,95332226,5.0,2025-08-07,2025-09-18,43,-2.204885721206665,Extreme,59.23395770788193,False,2025-09-20,2025-10-19,30,22,,0.4348817339627502,1032,3.257106372315691,ok,0.43026412692191296,528,3.577366953651393,ok,0.004617607040837246,ok,,
Hourly_state,Event_reference,E18,95332227,1.0,2025-01-01,2025-02-05,36,-1.8445535898208616,Severe,42.11343777179718,True,2025-02-07,2025-03-08,30,6,,0.6832536266674041,408,4.803118919344384,ok,0.864195162933389,144,4.943501185733156,ok,-0.18094153626598497,ok,,
Hourly_state,Event_reference,E18,95332227,6.0,2025-08-11,2025-09-23,44,-2.481644868850708,Extreme,67.75691944360733,False,2025-09-25,2025-10-24,30,19,,0.5236894012669755,1056,3.335793642499528,ok,0.6607071912776324,456,4.787807954326424,ok,-0.13701779001065695,ok,,
Hourly_state,Event_reference,E18,95332228,1.0,2025-01-01,2025-02-05,36,-1.8838770389556885,Severe,44.839335560798645,True,2025-02-07,2025-03-08,30,8,,0.9071475008342439,408,4.745624681650852,ok,0.8411990534385928,192,5.0049394573249,ok,0.06594844739565109,ok,,
Hourly_state,Event_reference,E18,95332228,6.0,2025-08-12,2025-09-12,32,-2.336613178253174,Extreme,57.857635140419006,False,2025-09-14,2025-10-13,30,30,,0.8183495111772902,768,3.4261989829716013,ok,0.8817003381317174,720,3.6935667368922576,ok,-0.06335082695442729,ok,,
Hourly_state,Event_reference,E18,95332229,1.0,2025-01-01,2025-02-05,36,-1.814688801765442,Severe,50.63849425315857,True,2025-02-07,2025-03-08,30,8,,0.6303210677766982,408,4.516736624817329,ok,0.7696778215365421,192,4.5313084142335684,ok,-0.1393567537598439,ok,,
Hourly_state,Event_reference,E18,95332229,7.0,2025-08-12,2025-09-12,32,-2.1005795001983643,Extreme,44.885386288166046,False,2025-09-14,2025-10-13,30,26,,0.49729809530169516,768,2.892543937585684,ok,0.3902269374276331,624,2.9854491313169182,ok,0.10707115787406207,ok,,
Hourly_state,Event_reference,E18,95332230,1.0,2025-01-01,2025-02-05,36,-1.8582279682159424,Severe,43.31151866912842,True,2025-02-07,2025-03-08,30,8,,0.7945873015253082,408,4.901813757995095,ok,0.8124659663490887,192,4.957663258291,ok,-0.017878664823780532,ok,,
Hourly_state,Event_reference,E18,95332230,6.0,2025-08-12,2025-09-17,37,-2.39896559715271,Extreme,58.648909509181976,False,2025-09-19,2025-10-18,30,27,,0.8232401073192134,888,3.563969932792012,ok,0.7080473409246435,648,3.9646490323409234,ok,0.11519276639456988,ok,,
Hourly_state,Event_reference,E18,95332231,1.0,2025-01-01,2025-02-05,36,-1.8814245462417605,Severe,45.48811101913452,True,2025-02-07,2025-03-08,30,7,,0.621977817931913,408,4.699463768929719,ok,0.6879859106858863,168,4.887053318038532,ok,-0.06600809275397335,ok,,
Hourly_state,Event_reference,E18,95332231,5.0,2025-08-11,2025-09-18,39,-2.299917221069336,Extreme,55.17359781265259,False,2025-09-20,2025-10-19,30,20,,0.4655998969410493,936,3.221431004501852,ok,0.4213781248404654,480,3.4627581607605356,ok,0.04422177210058392,ok,,
Hourly_state,Event_reference,E18,95332232,2.0,2025-01-17,2025-02-05,20,-1.9296255111694336,Severe,22.923658192157745,False,2025-02-07,2025-03-08,20,1,,0.7967303427471067,408,5.05950807216635,ok,,24,,insufficient_hours,,event=ok;reference=insufficient_hours,,
Hourly_state,Event_reference,E18,95332232,3.0,2025-02-07,2025-03-02,24,-1.875718355178833,Severe,27.2657613158226,False,2025-03-04,2025-04-02,24,9,,0.878929320887983,576,5.101085759817567,ok,0.9209761620569101,216,6.371618937145622,ok,-0.042046841168927096,ok,,
Hourly_state,Event_reference,E18,95332232,6.0,2025-06-21,2025-07-12,22,-1.8683881759643557,Severe,27.169841527938843,False,2025-07-14,2025-08-12,22,11,,0.6613111725048045,528,3.522827183797623,ok,0.6144092037142664,264,2.779065849275295,ok,0.046901968790538096,ok,,
Hourly_state,Event_reference,E18,95332233,2.0,2025-01-17,2025-02-05,20,-1.8282333612442017,Severe,22.433974504470825,False,2025-02-07,2025-03-08,20,2,,0.8255502874513052,408,4.9668559280980515,ok,,48,,insufficient_hours,,event=ok;reference=insufficient_hours,,
Hourly_state,Event_reference,E18,95332233,6.0,2025-06-21,2025-07-11,21,-2.105762243270874,Extreme,26.46912014484405,False,2025-07-13,2025-08-11,21,12,,0.5918684389899925,504,3.409874352032464,ok,0.5833059414365034,288,2.7385909612100754,ok,0.008562497553489146,ok,,
Hourly_state,Event_reference,E18,95332234,4.0,2025-02-08,2025-03-02,23,-1.8815208673477173,Severe,25.875768661499023,False,2025-03-04,2025-04-02,23,8,,0.9007694485964205,552,5.071949708855531,ok,0.8432801785333802,192,5.604783850972982,ok,0.057489270063040276,ok,,
Hourly_state,Event_reference,E18,95332234,9.0,2025-06-16,2025-07-14,29,-1.863465428352356,Severe,28.363433122634888,False,2025-07-16,2025-08-14,29,13,,0.6481987912761099,696,3.0658495800199237,ok,0.5929819186496178,312,2.5598296861072045,ok,0.05521687262649211,ok,,
Hourly_state,Event_reference,E18,95332235,2.0,2025-01-17,2025-02-05,20,-1.8939307928085327,Severe,23.079840540885925,False,2025-02-07,2025-03-08,20,1,,0.7266207494268352,408,5.747804487357193,ok,,24,,insufficient_hours,,event=ok;reference=insufficient_hours,,
Hourly_state,Event_reference,E18,95332235,3.0,2025-02-08,2025-03-02,23,-2.107394218444824,Extreme,27.57739096879959,False,2025-03-04,2025-04-02,23,5,,0.8284572219437744,552,5.408230606168894,ok,0.6355621909271961,120,3.0973036616375156,ok,0.19289503101657823,ok,,
Hourly_state,Event_reference,E18,95332235,4.0,2025-04-02,2025-04-21,20,-2.4802095890045166,Extreme,31.88193041086197,False,2025-04-23,2025-05-22,20,20,,0.9201740513931488,480,4.752995764594992,ok,0.6876368847446293,480,3.5451916684626874,ok,0.23253716664851953,ok,,
Hourly_state,Event_reference,E18,95332236,2.0,2025-01-10,2025-02-05,27,-1.8460423946380613,Severe,24.989439964294437,False,2025-02-07,2025-03-08,27,1,,0.9132098059917828,408,5.586210188552757,ok,,24,,insufficient_hours,,event=ok;reference=insufficient_hours,,
Hourly_state,Event_reference,E18,95332236,3.0,2025-02-08,2025-03-02,23,-1.8298403024673464,Severe,23.95381850004196,False,2025-03-04,2025-04-02,23,4,,1.0505703842340541,552,5.118305000814404,ok,0.7324874704959076,96,2.226055064507392,ok,0.31808291373814657,ok,,
Hourly_state,Event_reference,E18,95332236,4.0,2025-04-02,2025-04-23,22,-2.785902738571167,Extreme,34.75395089387894,False,2025-04-25,2025-05-24,22,22,,0.97598150589302,528,4.6801742136204485,ok,1.0987128307576457,528,3.6015559206946524,ok,-0.12273132486462568,ok,,
Hourly_state,Event_reference,E18,95332236,5.0,2025-06-19,2025-07-19,31,-2.224727153778076,Extreme,35.36875170469284,False,2025-07-21,2025-08-19,30,10,,1.3533926823339437,744,2.883672730622036,ok,1.2645633931058209,240,2.7196433681698284,ok,0.08882928922812283,ok,,
Hourly_state,Event_reference,E18,95332237,3.0,2025-02-08,2025-03-02,23,-1.986660480499268,Severe,25.4627268910408,False,2025-03-04,2025-04-02,23,9,,0.9735110246546055,552,4.950341993768017,ok,1.0141848330144745,216,6.108641075360769,ok,-0.040673808359869,ok,,
Hourly_state,Event_reference,E18,95332238,1.0,2025-01-01,2025-02-05,36,-1.858249545097351,Severe,36.20518797636032,True,2025-02-07,2025-03-08,30,3,,0.8755380888010853,408,4.932583212643296,ok,0.9368092213416579,72,6.258260380806328,ok,-0.06127113254057259,ok,,
Hourly_state,Event_reference,E18,95332238,2.0,2025-02-08,2025-03-02,23,-1.86500346660614,Severe,25.75679874420166,False,2025-03-04,2025-04-02,23,9,,0.9411900894609285,552,4.859633388007672,ok,0.9371839538528717,216,6.114670788840296,ok,0.004006135608056849,ok,,
Hourly_state,Event_reference,E18,95332238,5.0,2025-06-21,2025-07-11,21,-2.096324920654297,Extreme,25.47362989187241,False,2025-07-13,2025-08-11,21,8,,0.6888805946080824,504,3.5254774191625695,ok,0.7267084365032388,192,2.4620264620827466,ok,-0.03782784189515642,ok,,
Hourly_state,Event_reference,E18,95332239,3.0,2025-02-08,2025-03-02,23,-1.873934030532837,Severe,25.316646993160248,False,2025-03-04,2025-04-02,23,7,,0.690114350769732,552,5.251846192412787,ok,0.7560665025834936,168,5.251692694756071,ok,-0.06595215181376157,ok,,
Hourly_state,Event_reference,E18,95332239,6.0,2025-06-21,2025-07-11,21,-2.132532119750977,Extreme,30.06326115131378,False,2025-07-13,2025-08-11,21,16,,0.498954296994656,504,3.465326627274915,ok,0.5144665145211664,384,2.748993563492844,ok,-0.015512217526510441,ok,,
Hourly_state,Event_reference,E18,95332240,3.0,2025-06-21,2025-07-12,22,-1.8281588554382324,Severe,26.52755618095398,False,2025-07-14,2025-08-12,22,10,,0.7693298241630288,528,3.6563383972553236,ok,0.8163325156894281,240,2.5854725043526496,ok,-0.047002691526399354,ok,,
Hourly_state,Event_reference,E18,95332242,1.0,2025-01-01,2025-02-05,36,-1.853935718536377,Severe,41.03427904844284,True,2025-02-07,2025-03-08,30,7,,0.7779332220727685,408,4.673070776946924,ok,0.7733492277299369,168,5.1405000676190005,ok,0.004583994342831632,ok,,
Hourly_state,Event_reference,E18,95332242,6.0,2025-08-15,2025-09-12,29,-2.2075388431549072,Extreme,37.893301486968994,False,2025-09-14,2025-10-13,29,15,,0.5990928563127781,696,3.2799547319008493,ok,0.4968443641346614,360,3.492801438130223,ok,0.10224849217811671,ok,,
Hourly_state,Event_reference,E18,95332243,1.0,2025-01-01,2025-02-05,36,-1.911205053329468,Severe,44.40933328866959,True,2025-02-07,2025-03-08,30,6,,0.6631235900399202,408,4.782004014724733,ok,0.7120408538243566,144,5.264852779577111,ok,-0.04891726378443639,ok,,
Hourly_state,Event_reference,E18,95332243,6.0,2025-08-12,2025-09-12,32,-2.106205463409424,Extreme,45.79071301221848,False,2025-09-14,2025-10-13,30,28,,0.5389901682735735,768,3.2369210647118765,ok,0.4698824201292111,672,3.4340149091708114,ok,0.06910774814436238,ok,,
Hourly_state,Event_reference,E18,95332244,2.0,2025-02-08,2025-03-02,23,-2.0202953815460205,Extreme,25.87126594781876,False,2025-03-04,2025-04-02,23,5,,0.7345576466865628,552,5.409595299478548,ok,0.6291750055900261,120,2.9286655853174226,ok,0.10538264109653661,ok,,
Hourly_state,Event_reference,E18,95332244,3.0,2025-04-02,2025-04-18,17,-2.5941708087921143,Extreme,27.73067796230316,False,2025-04-20,2025-05-19,17,17,,0.8649037612512016,408,4.74000838343276,ok,0.5869984416818936,408,3.3924509037134634,ok,0.277905319569308,ok,,
Hourly_state,Event_reference,E18,95332244,5.0,2025-06-20,2025-07-21,32,-2.0799567699432373,Extreme,43.28223639726639,False,2025-07-23,2025-08-21,30,14,,0.45504859219419685,768,2.9404427525623245,ok,0.45205902297848927,336,2.7893139852295157,ok,0.002989569215707588,ok,,
Hourly_state,Event_reference,E22,95332217,3.0,2025-04-02,2025-04-19,18,-2.2451560497283936,Extreme,28.20523184537888,False,2025-04-21,2025-05-20,18,18,,0.7395714029292012,432,4.675849625275155,ok,0.5549632330270037,432,3.4727131940050993,ok,0.18460816990219753,ok,,
Hourly_state,Event_reference,E22,95332219,5.0,2025-04-02,2025-04-23,22,-2.3179261684417725,Extreme,32.18559658527374,False,2025-04-25,2025-05-24,22,22,,0.9580270488065812,528,4.623184564903906,ok,0.8597936625513316,528,3.5853480874208956,ok,0.09823338625524958,ok,,
Hourly_state,Event_reference,E22,95332219,7.0,2025-06-04,2025-07-10,37,-2.29106879234314,Extreme,41.840856432914734,False,2025-07-12,2025-08-10,30,8,,0.7150030465101354,888,3.124980499773649,ok,0.5719319602927121,192,2.3960576119039447,ok,0.14307108621742326,ok,,
Hourly_state,Event_reference,E22,95332221,7.0,2025-08-12,2025-09-09,29,-2.27681040763855,Extreme,38.69769525527954,False,2025-09-11,2025-10-10,29,25,,0.5753470684594817,696,3.1689286804269576,ok,0.5523579817957966,600,3.3537460632989053,ok,0.022989086663685043,ok,,
Hourly_state,Event_reference,E22,95332226,5.0,2025-08-07,2025-09-18,43,-2.204885721206665,Extreme,59.23395770788193,False,2025-09-20,2025-10-19,30,22,,0.4348817339627502,1032,3.257106372315691,ok,0.43026412692191296,528,3.577366953651393,ok,0.004617607040837246,ok,,
Hourly_state,Event_reference,E22,95332227,6.0,2025-08-11,2025-09-23,44,-2.481644868850708,Extreme,67.75691944360733,False,2025-09-25,2025-10-24,30,19,,0.5236894012669755,1056,3.335793642499528,ok,0.6607071912776324,456,4.787807954326424,ok,-0.13701779001065695,ok,,
Hourly_state,Event_reference,E22,95332228,6.0,2025-08-12,2025-09-12,32,-2.336613178253174,Extreme,57.857635140419006,False,2025-09-14,2025-10-13,30,30,,0.8183495111772902,768,3.4261989829716013,ok,0.8817003381317174,720,3.6935667368922576,ok,-0.06335082695442729,ok,,
Hourly_state,Event_reference,E22,95332230,6.0,2025-08-12,2025-09-17,37,-2.39896559715271,Extreme,58.648909509181976,False,2025-09-19,2025-10-18,30,27,,0.8232401073192134,888,3.563969932792012,ok,0.7080473409246435,648,3.9646490323409234,ok,0.11519276639456988,ok,,
Hourly_state,Event_reference,E22,95332231,5.0,2025-08-11,2025-09-18,39,-2.299917221069336,Extreme,55.17359781265259,False,2025-09-20,2025-10-19,30,20,,0.4655998969410493,936,3.221431004501852,ok,0.4213781248404654,480,3.4627581607605356,ok,0.04422177210058392,ok,,
Hourly_state,Event_reference,E22,95332235,4.0,2025-04-02,2025-04-21,20,-2.4802095890045166,Extreme,31.88193041086197,False,2025-04-23,2025-05-22,20,20,,0.9201740513931488,480,4.752995764594992,ok,0.6876368847446293,480,3.5451916684626874,ok,0.23253716664851953,ok,,
Hourly_state,Event_reference,E22,95332236,4.0,2025-04-02,2025-04-23,22,-2.785902738571167,Extreme,34.75395089387894,False,2025-04-25,2025-05-24,22,22,,0.97598150589302,528,4.6801742136204485,ok,1.0987128307576457,528,3.6015559206946524,ok,-0.12273132486462568,ok,,
Hourly_state,Event_reference,E22,95332236,5.0,2025-06-19,2025-07-19,31,-2.224727153778076,Extreme,35.36875170469284,False,2025-07-21,2025-08-19,30,10,,1.3533926823339437,744,2.883672730622036,ok,1.2645633931058209,240,2.7196433681698284,ok,0.08882928922812283,ok,,
Hourly_state,Event_reference,E22,95332242,6.0,2025-08-15,2025-09-12,29,-2.2075388431549072,Extreme,37.893301486968994,False,2025-09-14,2025-10-13,29,15,,0.5990928563127781,696,3.2799547319008493,ok,0.4968443641346614,360,3.492801438130223,ok,0.10224849217811671,ok,,
Hourly_state,Event_reference,E22,95332244,3.0,2025-04-02,2025-04-18,17,-2.5941708087921143,Extreme,27.73067796230316,False,2025-04-20,2025-05-19,17,17,,0.8649037612512016,408,4.74000838343276,ok,0.5869984416818936,408,3.3924509037134634,ok,0.277905319569308,ok,,
Hourly_state,Event_reference,N025,95332217,3.0,2025-04-02,2025-04-19,18,-2.2451560497283936,Extreme,28.20523184537888,False,2025-04-21,2025-05-20,18,11,,0.7395714029292012,432,4.675849625275155,ok,0.6473687588217899,264,3.579952468443811,ok,0.0922026441074113,ok,,
Hourly_state,Event_reference,N025,95332217,4.0,2025-05-12,2025-07-08,58,-2.0193190574646,Extreme,63.29627174139023,False,2025-07-10,2025-08-08,30,3,,0.5730498209166532,1392,3.899570046565925,ok,0.3706421002641965,72,2.0824604005918674,ok,0.20240772065245677,ok,,
