AnalysisLayer,EvidenceChain,ScenarioID,Site_ID,YearMonth,SPI_Status,CBI,Intercept,R2,n_hours,MacroSD,Flag
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-02,Normal,0.5493040466410258,6.389040500804072,0.6217413649885569,96,3.865178365047022,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-03,Normal,0.6638481839471456,5.012998940713395,0.9797469183701504,168,8.198576497617143,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-04,Extreme,0.7316531667362092,3.5884239623002987,0.7764295019202038,216,4.365451248368573,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-04,Normal,0.7359620624340122,5.075634693327261,0.8660911739729881,288,4.49736574773683,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-05,Normal,0.5901143444884914,8.223284402733114,0.7245465380429449,264,3.5664912411564313,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-06,Extreme,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-07,Normal,0.4320125973453763,13.870947336200297,0.7425427498265845,144,1.9093716735884416,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-08,Normal,0.47771358051374657,12.470811192459688,0.815322915626269,384,3.1561727585867483,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-09,Normal,0.4886955711752537,12.57783049914937,0.7318277612481554,336,2.6704646585175005,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-10,Normal,0.5355337579639483,9.307350717754815,0.7131465221510901,144,2.69434066793265,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-11,Normal,0.7896376378146994,3.0165900618059407,0.8352076757019907,624,5.073895340694954,ok
Hourly_state,SiteMonth_CBI,BASE,95332217,2025-12,Normal,0.6352575575931881,4.414711557527655,0.7987093533509876,696,4.4485356152434194,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-02,Normal,0.8586639948269097,1.5587140380075377,0.8186211659324587,72,3.025705108585567,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-03,Normal,0.8768887332968681,1.0080567451644367,0.9697414507889885,168,7.3771041914114335,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-04,Extreme,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-04,Normal,0.7476767591757293,3.307616776467725,0.8604065637799171,192,4.3796185055663,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-05,Normal,0.6176476951324301,6.911552176336425,0.7376456548148431,504,3.5527610758016928,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-06,Normal,0.5008989202236368,10.761806423036928,0.6973751274549901,264,2.1573621589486756,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-07,Normal,0.5561976556277776,9.99709353713091,0.6533465076724888,144,1.7675970195806183,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-08,Normal,0.5218871300635601,10.216464470775662,0.709998454125388,336,3.114549643723241,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-09,Normal,0.48860470231901754,11.468867494052708,0.7918203436879097,384,2.766045201664253,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-10,Normal,0.6079033768080576,6.763203511757657,0.8174196875177888,336,3.8193774903337845,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-11,Normal,0.7522190311666214,1.8619562378097498,0.7825981412202109,528,4.55841187336748,ok
Hourly_state,SiteMonth_CBI,BASE,95332218,2025-12,Normal,0.6400074822606946,3.335845026920442,0.8243396522154187,736,4.480368821522425,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-02,Normal,0.8263981335247257,2.8203003567917833,0.7280685369323394,120,3.7345844268134614,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-03,Normal,0.9880423893846708,1.287756631325264,0.9561742807079361,192,7.889013959784393,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-04,Extreme,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-04,Normal,0.8589013293683732,2.012505246135335,0.886144446862139,192,4.404784594359112,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-05,Normal,0.8412743708429237,3.306956688941966,0.7766907776796045,480,3.422056559687546,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-06,Extreme,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-06,Normal,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-07,Normal,0.5609785827344645,10.609362519885076,0.8177904741735881,216,2.4665926497045976,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-08,Normal,0.8173739530160634,4.485804782466776,0.7091734985880731,312,3.0453450044232504,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-09,Normal,0.7866648122324554,5.448932187986731,0.8049163416713377,480,2.7461596979417537,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-10,Normal,0.8473849055312964,3.681209167683029,0.911756601863877,744,4.646852672203436,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-11,Normal,0.7911467786893878,3.9849813197823387,0.8606113713495861,240,4.127611815353314,ok
Hourly_state,SiteMonth_CBI,BASE,95332219,2025-12,Normal,0.9762716666850545,1.1016726902448095,0.7784463132210501,720,4.479498917815672,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-02,Extreme,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-02,Normal,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-03,Normal,0.8776730127185528,0.940482965245593,0.986972563109017,120,6.8347228021511715,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-04,Extreme,0.7712544231136718,1.848972907513554,0.8229412353441491,168,4.362423094425614,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-04,Normal,0.8690202228018031,1.1951860475055156,0.8785438912616683,240,4.430597708107615,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-05,Normal,0.755204605110814,4.491435624797273,0.7973322636008848,600,3.1262485708319154,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-06,Normal,0.645967643157423,7.609685888483154,0.7976828250265486,624,2.649536774303961,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-07,Normal,0.6720378843243241,7.599029246783584,0.8513688212375069,408,2.7719001961622047,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-08,Normal,0.5591778524114401,9.907738287614002,0.675345750318669,360,2.7740380428981943,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-09,Normal,0.41392188659531565,13.160221038332185,0.7043081638110593,312,2.7091887006952304,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-10,Normal,0.6851027264301152,5.158647077759278,0.8817675674572985,576,5.112630554015287,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-11,Normal,0.7816247441966384,1.1003819268877901,0.7919359926888669,648,5.115657600829945,ok
Hourly_state,SiteMonth_CBI,BASE,95332220,2025-12,Normal,0.6799351301244057,1.9252500387939637,0.8137561164433302,688,4.566432251144359,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-02,Normal,0.5634481186710729,3.386850904073036,0.6608579816664887,72,2.412223527055693,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-03,Normal,0.7141760555637046,3.2323060094718414,0.9354143752944343,288,6.094998329668902,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-04,Normal,0.718635311977618,4.113569847666806,0.859875989769875,456,4.767769866869097,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-05,Normal,0.5875836074131189,7.901834323933709,0.6774516005844726,552,3.1819115286121664,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-06,Normal,0.5890306122249648,8.842641780331002,0.7792169784275973,480,2.8479560625631826,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-07,Normal,0.49430186055345143,12.585610957097513,0.8234158743879131,360,2.5448151282162463,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-08,Extreme,0.5854591507492887,8.58578038644039,0.9099141938450668,72,3.237176203408534,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-08,Normal,0.6036826759237461,8.696459283922692,0.8399661786486489,120,3.120744637116056,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-09,Normal,0.5310237176762422,10.842773948328164,0.7830402669612377,480,3.138179902670896,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-10,Normal,0.6012256539987405,8.206235582025819,0.8887878856983918,408,5.188360004646498,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-11,Normal,0.6176195791543523,1.9469289463260484,0.6696870174009973,240,4.401119102196795,ok
Hourly_state,SiteMonth_CBI,BASE,95332221,2025-12,Normal,0.41087081868584874,6.9576421510437125,0.6145210619922742,168,4.085810797981722,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-02,Normal,0.6867038759492867,2.538903594529889,0.8811894887344193,168,2.8458473331382956,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-03,Normal,0.890229117266773,1.0717073136716024,0.9363127039030259,240,5.560572678958017,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-04,Normal,0.8910344252690656,1.8556972721037965,0.8780929789310239,456,4.2296810007560754,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-05,Normal,0.8916668178678983,2.7419445726958216,0.779762289171147,504,3.180061638747179,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-06,Normal,0.7472837026655895,5.792153709710341,0.8458794829681962,144,3.034201075130492,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-07,Normal,1.064529968556893,-0.44207535396505904,0.7358962943438082,456,2.6104088038562145,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-08,Extreme,1.0865459811473344,-2.2542624378396923,0.8130770390876617,120,3.437528995652296,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-08,Normal,1.0577114671795032,-0.9495133599072894,0.7227459090843038,264,3.083972163308418,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-09,Normal,0.987599334999343,0.08471683244333761,0.7633264864310886,168,3.113382266962227,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-10,Normal,0.8624530607738996,3.204266776847998,0.8894226451467162,528,5.797117492112879,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-11,Normal,0.8993818445314746,1.0686392836312457,0.8855377863616876,384,5.112996984620719,ok
Hourly_state,SiteMonth_CBI,BASE,95332225,2025-12,Normal,0.8336729450221041,2.221928424548379,0.897981887127444,72,4.426294683236926,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-03,Normal,0.7868320403436829,1.5787520586040245,0.9267835530807134,456,7.780788725444924,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-04,Normal,0.6513951851706549,4.603015969595546,0.8738624499960588,360,4.811633201391392,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-05,Normal,0.5108694181807945,8.505714444113364,0.6143526455256506,336,3.568120422142825,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-06,Normal,0.5090725229706049,9.910288121920573,0.5713416312618593,408,2.7468649015909423,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-08,Extreme,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-08,Normal,0.4477471675815556,12.41239100392317,0.5990098452655285,120,2.458458331481548,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-09,Extreme,0.3613920177025561,14.228972791232612,0.7834382900753297,72,3.177628098880288,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-09,Normal,0.32999972463174526,15.466867502922076,0.5958134031186352,216,3.265185259811848,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-10,Normal,0.7169979820011642,4.264365228179276,0.9058478927799759,528,5.933075628937944,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-11,Normal,0.5218316204365174,4.6629542456334,0.7399013474788336,384,5.465362641476355,ok
Hourly_state,SiteMonth_CBI,BASE,95332226,2025-12,Normal,0.35808692603636005,7.565444164307351,0.6505177113758639,96,4.535859048285791,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-02,Normal,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-03,Normal,0.8212553538538133,0.5303156198615095,0.8909047817403473,360,5.649508546704066,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-04,Normal,0.7229700448433414,3.445544641008116,0.8850656231933643,384,4.912631135589115,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-05,Normal,0.6245647370599786,6.224653441263108,0.7984154950422765,456,3.661545561014109,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-06,Normal,0.600621352832498,7.8157184183319774,0.7076269923635542,432,2.7685133136829365,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-07,Normal,0.5311608471176897,10.512220477461732,0.8526204224031692,144,3.0651650223802687,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-08,Extreme,0.4940577371966119,11.168983239799406,0.7140517768078217,120,3.612598823733265,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-08,Normal,0.4966915769511073,11.147173481763053,0.6684950880401191,240,2.9628216513972703,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-09,Extreme,0.4743797266232594,11.23674819041227,0.6237496505734154,144,3.1942732994259595,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-09,Normal,0.4579032920602133,11.791452370866544,0.6773438133459245,168,3.310543084720256,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-10,Normal,0.7729679100411329,2.9567600120289406,0.9181932670822002,480,5.561858416698476,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-11,Normal,0.5442403102547144,4.8192487927517575,0.898251180289911,336,5.358811245642615,ok
Hourly_state,SiteMonth_CBI,BASE,95332227,2025-12,Normal,0.5688053973137237,4.804158570222052,0.852269657286441,72,4.865494202170282,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-02,Normal,0.5670202478135911,3.357080453221925,0.8710063593740183,72,2.7094040249732214,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-03,Normal,0.834904770003546,2.4253827528966783,0.9288037227031379,336,5.4264216099584965,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-04,Normal,0.9297709657719989,1.8561940425348187,0.8846131986877063,480,4.302603202593644,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-05,Normal,0.9434209821163048,0.9777112247779698,0.8445088827466439,312,3.4603102583526826,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-06,Normal,0.7800527150570542,4.792570854751382,0.7497590711327905,432,2.5952476446583663,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-07,Normal,0.6519039617050787,8.709252651825931,0.8022567852289133,120,2.902404908751596,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-08,Extreme,0.8215326484452593,4.113057946984512,0.7768139787954974,216,3.730558839204107,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-08,Normal,0.7216042162649055,7.006811615157325,0.7107121616784169,264,2.9147470505943174,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-09,Extreme,0.8623524436916437,2.7367980235106444,0.8734819447941693,96,3.3994095014940906,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-09,Normal,0.7737374589822099,5.513121141019166,0.8319272125425012,432,3.5154087739896056,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-10,Normal,0.8653563433763904,2.9782282311349704,0.9366009478598453,744,6.0519383859559355,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-11,Normal,0.9465422373769714,1.313455770455933,0.8889728486866636,408,5.208747181022103,ok
Hourly_state,SiteMonth_CBI,BASE,95332228,2025-12,Normal,0.8507712761180941,2.9699159287828643,0.916641895151755,120,4.440626763298327,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-02,Normal,0.6320736681300896,2.5004958688827754,0.8249832319419048,72,2.325858366285683,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-03,Normal,0.736197614864947,2.623042630271682,0.9226244856046417,336,5.2818403379033025,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-04,Normal,0.7563784782057679,3.626963379686673,0.9107580144888358,360,4.320677695324848,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-05,Normal,0.6428390540873675,5.592442933050641,0.7844227185071038,216,3.496705627071554,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-06,Normal,0.5799383182762671,8.400403232522242,0.6486151802612657,432,2.619127959037607,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-07,Normal,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-08,Extreme,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-08,Normal,0.44469196548924855,12.870237936453089,0.6987309652181438,264,2.7575203414350224,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-09,Extreme,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-09,Normal,0.39813848589993567,13.568540059442771,0.700147727647536,432,2.8335960462008747,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-10,Normal,0.7004898473133988,5.414511533878514,0.9125557732635133,624,5.7147432243904595,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-11,Normal,0.6279766605229331,2.2705083495064926,0.6486405319398477,384,4.506377690338656,ok
Hourly_state,SiteMonth_CBI,BASE,95332229,2025-12,Normal,0.3963195238669634,5.761265852914986,0.6409966529967865,96,4.0122120752969,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-02,Normal,0.5923952117757852,2.31561599724843,0.7087007784655146,72,2.485833676160511,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-03,Normal,0.809664451167069,1.7017987564976629,0.9069341331806734,312,6.051081750549306,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-04,Normal,0.8645156163131765,1.3802499227921103,0.9149349716878391,552,4.533485194942158,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-05,Normal,0.9366240079173325,0.20576948030628373,0.8704363605913351,384,3.7353342438612205,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-06,Normal,0.9284469591711125,0.4793357213202789,0.7798590961716042,432,2.774997456685245,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-07,Normal,0.6848105725930816,7.739319160717599,0.7947664219032606,168,2.9666331515028146,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-08,Extreme,0.8004844924107887,3.4402555726973567,0.8722168153071614,168,3.8067422034627376,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-08,Normal,0.8162064555656877,3.7322558187325576,0.730644191225442,264,3.0057260343456553,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-09,Extreme,0.8381246702883624,2.247011037695877,0.9212495606826071,120,3.4340689193021876,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-09,Normal,0.6996295070892764,6.054055589191858,0.7671421760350697,240,3.5362038586380087,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-10,Normal,0.7435366388148654,4.248137949345221,0.9457888108849679,720,6.414457991221093,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-11,Normal,0.7987173797456609,0.6459744772612215,0.8530482388951827,456,5.459137135634115,ok
Hourly_state,SiteMonth_CBI,BASE,95332230,2025-12,Normal,0.6756344611128103,3.099011243778248,0.8160491430586309,96,4.597109866823207,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-02,Normal,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-03,Normal,0.6599217094090047,3.2516305259350204,0.9081765946732094,216,5.270156847873722,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-04,Normal,0.6683823614137923,4.276825096424233,0.7728335737759103,552,4.330414056115732,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-05,Normal,0.5940038221716403,7.399398048868109,0.6596265096125958,528,3.2903452196556726,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-06,Normal,0.3882514701243321,13.50758361759054,0.6616947183812731,120,2.8234377176820167,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-07,Normal,0.42132604112788696,14.175536145301765,0.6898801924115145,408,2.6055821910137134,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-08,Extreme,0.44178953714833064,12.256484951236931,0.8171279160894204,96,3.273811495332907,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-08,Normal,0.4371477375880645,13.322101954020287,0.723413591900128,240,3.186498750175894,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-09,Normal,0.37814877354675064,14.007110544895992,0.7319852772839723,192,2.9247556921003666,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-10,Normal,0.5999643705027808,7.226247424857771,0.9183213857126078,504,5.868947099693323,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-11,Normal,0.5518248743366061,2.9565031130964403,0.6865137022439814,336,4.801392889612775,ok
Hourly_state,SiteMonth_CBI,BASE,95332231,2025-12,Normal,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-02,Normal,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-03,Normal,0.9289660978601677,0.6827494957562017,0.9034867330501823,192,6.367632015009398,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-04,Normal,0.8979939194934833,1.4710978285444334,0.8705065800897531,528,4.5261436201391545,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-05,Normal,0.7031409141250621,5.839389224113248,0.7729522287683985,360,3.2897055015824055,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-06,Extreme,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-06,Normal,0.6613710304536893,7.647437317074296,0.7547004818604456,480,2.7288525394273178,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-07,Normal,0.6136008122412814,9.533722754979479,0.8520618527923683,216,2.2954158309289374,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-08,Normal,0.6068822866982959,9.691370604513558,0.759413732403408,168,3.152271239247587,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-09,Normal,0.6304635691317741,8.442321754316765,0.8261018980507037,336,2.5639426082251755,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-10,Normal,0.7959017646624836,3.50272681135241,0.8601957744078625,264,4.313040477396914,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-11,Normal,0.9150144013569632,-0.1073680851922596,0.813082837055794,576,4.510765546420811,ok
Hourly_state,SiteMonth_CBI,BASE,95332233,2025-12,Normal,0.7943427219346392,1.1712335091860453,0.8397177392279196,648,4.4994256839154865,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-02,Extreme,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-02,Normal,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-03,Normal,0.7139119786746143,2.8022600643456954,0.9482099927964539,96,2.7470387950477995,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-04,Extreme,0.8957165365516356,-0.773687270271548,0.8259336223868327,240,4.376344632877577,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-04,Normal,0.7872179359193673,2.6583875461323174,0.8783613089934246,240,4.585202034731905,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-05,Normal,0.7546159152286335,4.0501013206279985,0.7118270535789417,600,3.296970000865262,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-06,Normal,0.6228226183929223,8.138058159486121,0.7757116998916056,384,2.5173414767880113,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-07,Normal,0.6312415443895383,8.930230551984291,0.754048964115626,240,2.5652226968663405,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-08,Normal,0.6180096602562292,8.579522313692124,0.7345882914179852,672,2.8762985400325043,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-09,Normal,0.49820599749272304,11.373361029686736,0.7438110760447094,576,3.17517960696033,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-10,Normal,0.5040991885009091,9.726984440082989,0.7864710480889548,480,4.287615916327211,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-11,Normal,0.749947094554048,1.8795962274813185,0.7216777355542037,528,5.324187779041236,ok
Hourly_state,SiteMonth_CBI,BASE,95332235,2025-12,Normal,0.5957574068597554,2.652272900560872,0.735011550632695,528,4.986989447619979,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-02,Normal,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-03,Normal,,,,72,0.7148486395726112,insufficient_macro_variation
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-04,Extreme,0.9584271586366331,-0.057092173082377684,0.7395811386096472,240,4.436015062285431,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-04,Normal,1.0645085748929999,-2.653776781906906,0.8741209637704664,192,4.353914821140031,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-05,Normal,1.0540861038760145,-1.6419595622437164,0.7602345154452893,648,3.258544865675151,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-06,Extreme,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-06,Normal,1.2566233997292593,-6.957929615758669,0.7510560834047393,432,2.606045057143971,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-07,Normal,1.2828481408005463,-7.302378007090301,0.7633644225678597,168,2.485659687644579,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-08,Normal,1.2615216078604168,-7.034765072862452,0.7970815380138174,216,3.1023318598949574,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-09,Normal,1.1855891263226714,-5.397359698811492,0.8036178199294511,648,2.7876765151635348,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-10,Normal,1.0365189496198293,-2.2651831769678274,0.8514589663697486,264,4.077755550776963,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-11,Normal,0.9314023486115867,-0.32275105642010615,0.8831799930490031,624,5.602535305112668,ok
Hourly_state,SiteMonth_CBI,BASE,95332236,2025-12,Normal,0.9369630868049083,-0.9210754372241308,0.850254225840812,552,4.860253214387241,ok
Hourly_state,SiteMonth_CBI,BASE,95332238,2025-02,Normal,,,,48,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332238,2025-03,Normal,0.9340537916880175,-0.11985505989586542,0.8654067268540104,216,6.19206892768113,ok
Hourly_state,SiteMonth_CBI,BASE,95332238,2025-04,Normal,0.9115022967352577,0.5967426185954423,0.9187484259955484,264,5.095659569961697,ok
Hourly_state,SiteMonth_CBI,BASE,95332238,2025-05,Normal,0.7597639146979174,4.8622587707226455,0.8064910522078682,624,3.42085704501864,ok
Hourly_state,SiteMonth_CBI,BASE,95332238,2025-06,Extreme,,,,24,,insufficient_hours
Hourly_state,SiteMonth_CBI,BASE,95332238,2025-06,Normal,0.6859212001976364,6.843323348039746,0.721860192278549,480,2.8333651583038804,ok
Hourly_state,SiteMonth_CBI,BASE,95332238,2025-07,Normal,0.7263146204055029,6.564941087160705,0.8382167020704925,192,2.405266588395861,ok
