AnalysisLayer,EvidenceChain,ScenarioID,ScenarioGroup,Site_ID,Start_Date,End_Date,Duration_Days,Min_Daily_SPI,Max_Daily_SPI,Min_SPI_Date,Severity,Drought_Level,Edge_Truncated,Is_Extreme_Event,Event_ID_Robustness
Event_definition,Event_definition,BASE,Baseline,95332237,2025-04-02,2025-04-11,10,-1.47208046913147,-0.6478239297866821,2025-04-03,10.515674769878387,Moderate,False,False,4
Event_definition,Event_definition,BASE,Baseline,95332237,2025-04-13,2025-04-23,11,-1.374775528907776,-0.5258566737174988,2025-04-13,10.196464657783508,Moderate,False,False,5
Event_definition,Event_definition,BASE,Baseline,95332237,2025-05-24,2025-06-01,9,-1.443893432617188,-0.5099009871482849,2025-05-26,8.424100279808044,Moderate,False,False,6
Event_definition,Event_definition,BASE,Baseline,95332237,2025-06-21,2025-07-12,22,-1.770599603652954,-0.502483606338501,2025-06-28,26.365715622901917,Severe,False,False,7
Event_definition,Event_definition,BASE,Baseline,95332237,2025-08-29,2025-09-09,12,-0.9405490756034851,-0.5232633948326111,2025-08-30,7.590118765830994,Light,False,False,8
Event_definition,Event_definition,BASE,Baseline,95332237,2025-11-14,2025-11-26,13,-0.7095412611961365,-0.5088806748390198,2025-11-15,7.950109541416168,Light,False,False,9
Event_definition,Event_definition,BASE,Baseline,95332238,2025-01-01,2025-02-05,36,-1.858249545097351,-0.544413685798645,2025-02-05,36.20518797636032,Severe,True,False,1
Event_definition,Event_definition,BASE,Baseline,95332238,2025-02-08,2025-03-02,23,-1.86500346660614,-0.5933358669281006,2025-02-25,25.75679874420166,Severe,False,False,2
Event_definition,Event_definition,BASE,Baseline,95332238,2025-04-02,2025-04-11,10,-1.498032927513123,-0.5368777513504028,2025-04-03,9.688360095024109,Moderate,False,False,3
Event_definition,Event_definition,BASE,Baseline,95332238,2025-04-13,2025-04-20,8,-1.393598437309265,-0.5077006816864014,2025-04-13,8.68960976600647,Moderate,False,False,4
Event_definition,Event_definition,BASE,Baseline,95332238,2025-06-21,2025-07-11,21,-2.096324920654297,-0.6426883339881897,2025-06-28,25.473629891872406,Extreme,False,True,5
Event_definition,Event_definition,BASE,Baseline,95332238,2025-08-27,2025-09-09,14,-1.107377171516418,-0.506299614906311,2025-08-30,9.356541633605957,Moderate,False,False,6
Event_definition,Event_definition,BASE,Baseline,95332239,2025-01-01,2025-01-08,8,-0.9562869668006897,-0.7569291591644287,2025-01-01,6.682068347930908,Light,True,False,1
Event_definition,Event_definition,BASE,Baseline,95332239,2025-01-18,2025-02-05,19,-1.782536149024963,-0.6801466941833496,2025-02-05,21.614200234413147,Severe,False,False,2
Event_definition,Event_definition,BASE,Baseline,95332239,2025-02-08,2025-03-02,23,-1.873934030532837,-0.5736203193664551,2025-02-25,25.316646993160248,Severe,False,False,3
Event_definition,Event_definition,BASE,Baseline,95332239,2025-04-03,2025-04-08,6,-0.9506099820137024,-0.6295979619026184,2025-04-03,4.64754843711853,Light,False,False,4
Event_definition,Event_definition,BASE,Baseline,95332239,2025-04-13,2025-04-18,6,-1.245746731758118,-1.019029855728149,2025-04-13,6.859125256538391,Moderate,False,False,5
Event_definition,Event_definition,BASE,Baseline,95332239,2025-06-21,2025-07-11,21,-2.132532119750977,-0.7420870065689087,2025-06-28,30.06326115131378,Extreme,False,True,6
Event_definition,Event_definition,BASE,Baseline,95332239,2025-08-12,2025-09-12,32,-1.720383286476135,-0.7296440005302429,2025-08-29,37.720304906368256,Severe,False,False,7
Event_definition,Event_definition,BASE,Baseline,95332239,2025-12-10,2025-12-31,22,-1.442230582237244,-0.5175235271453857,2025-12-30,15.392426550388336,Moderate,True,False,8
Event_definition,Event_definition,BASE,Baseline,95332240,2025-01-01,2025-03-02,61,-1.517225742340088,-0.5428211688995361,2025-01-31,60.09404271841049,Severe,True,False,1
Event_definition,Event_definition,BASE,Baseline,95332240,2025-04-02,2025-04-08,7,-1.279627203941345,-0.763781726360321,2025-04-03,7.034201741218567,Moderate,False,False,2
Event_definition,Event_definition,BASE,Baseline,95332240,2025-06-21,2025-07-12,22,-1.828158855438232,-0.6346276998519897,2025-06-27,26.52755618095398,Severe,False,False,3
Event_definition,Event_definition,BASE,Baseline,95332240,2025-08-18,2025-09-12,26,-1.736571788787842,-0.5043634176254272,2025-08-27,28.67454069852829,Severe,False,False,4
Event_definition,Event_definition,BASE,Baseline,95332240,2025-12-11,2025-12-31,21,-1.667425036430359,-0.8582836985588074,2025-12-13,25.67272013425827,Severe,True,False,5
Event_definition,Event_definition,BASE,Baseline,95332242,2025-01-01,2025-02-05,36,-1.853935718536377,-0.6901639699935913,2025-01-31,41.03427904844284,Severe,True,False,1
Event_definition,Event_definition,BASE,Baseline,95332242,2025-02-08,2025-03-02,23,-1.305980563163757,-0.6008681654930115,2025-02-18,21.689701557159424,Moderate,False,False,2
Event_definition,Event_definition,BASE,Baseline,95332242,2025-04-02,2025-04-08,7,-0.9373151063919067,-0.6618555188179016,2025-04-02,5.1981207728385925,Light,False,False,3
Event_definition,Event_definition,BASE,Baseline,95332242,2025-04-13,2025-04-20,8,-1.254648566246033,-0.5827921032905579,2025-04-16,7.989094913005829,Moderate,False,False,4
Event_definition,Event_definition,BASE,Baseline,95332242,2025-06-21,2025-08-01,42,-1.663064002990723,-0.5735234022140503,2025-07-19,38.33622062206268,Severe,False,False,5
Event_definition,Event_definition,BASE,Baseline,95332242,2025-08-15,2025-09-12,29,-2.207538843154907,-0.5053050518035889,2025-09-03,37.893301486968994,Extreme,False,True,6
Event_definition,Event_definition,BASE,Baseline,95332242,2025-12-03,2025-12-22,20,-1.341382145881653,-0.5566890835762024,2025-12-10,22.751769244670868,Moderate,False,False,7
Event_definition,Event_definition,BASE,Baseline,95332242,2025-12-24,2025-12-31,8,-0.8748025894165039,-0.5214111804962158,2025-12-31,5.101091802120209,Light,True,False,8
Event_definition,Event_definition,BASE,Baseline,95332243,2025-01-01,2025-02-05,36,-1.911205053329468,-0.7263352274894714,2025-01-31,44.409333288669586,Severe,True,False,1
Event_definition,Event_definition,BASE,Baseline,95332243,2025-02-07,2025-03-02,24,-1.2643221616745,-0.6056502461433411,2025-02-14,23.57677799463272,Moderate,False,False,2
Event_definition,Event_definition,BASE,Baseline,95332243,2025-04-03,2025-04-08,6,-0.7225831151008606,-0.5069684386253357,2025-04-03,3.3949416279792786,Light,False,False,3
Event_definition,Event_definition,BASE,Baseline,95332243,2025-04-13,2025-04-19,7,-1.162545323371887,-0.5324615240097046,2025-04-15,7.033628225326538,Moderate,False,False,4
Event_definition,Event_definition,BASE,Baseline,95332243,2025-06-21,2025-07-28,38,-1.594457507133484,-0.5555614829063416,2025-07-19,38.95844894647598,Severe,False,False,5
Event_definition,Event_definition,BASE,Baseline,95332243,2025-08-12,2025-09-12,32,-2.106205463409424,-0.5428776741027832,2025-08-20,45.790713012218475,Extreme,False,True,6
Event_definition,Event_definition,BASE,Baseline,95332243,2025-12-04,2025-12-31,28,-1.383092880249023,-0.5092284679412842,2025-12-30,26.309322893619537,Moderate,True,False,7
Event_definition,Event_definition,BASE,Baseline,95332244,2025-01-01,2025-02-05,36,-1.612113833427429,-0.7479081749916077,2025-02-05,40.33084028959274,Severe,True,False,1
Event_definition,Event_definition,BASE,Baseline,95332244,2025-02-08,2025-03-02,23,-2.020295381546021,-0.6101652383804321,2025-02-25,25.871265947818756,Extreme,False,True,2
Event_definition,Event_definition,BASE,Baseline,95332244,2025-04-02,2025-04-18,17,-2.594170808792114,-0.7975037693977356,2025-04-10,27.73067796230316,Extreme,False,True,3
Event_definition,Event_definition,BASE,Baseline,95332244,2025-05-19,2025-05-27,9,-1.045776844024658,-0.5621755123138428,2025-05-20,7.602290689945221,Moderate,False,False,4
Event_definition,Event_definition,BASE,Baseline,95332244,2025-06-20,2025-07-21,32,-2.079956769943237,-0.5214771628379822,2025-06-28,43.28223639726639,Extreme,False,True,5
Event_definition,Event_definition,BASE,Baseline,95332244,2025-08-26,2025-09-03,9,-0.7069628834724426,-0.5055311918258667,2025-09-01,5.425427198410034,Light,False,False,6
Event_definition,Event_definition,BASE,Baseline,95332244,2025-12-10,2025-12-31,22,-1.232954978942871,-0.5812603235244751,2025-12-30,16.90640377998352,Moderate,True,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332217,2025-01-01,2025-02-05,36,-1.747351288795471,-0.7615930438041687,2025-01-29,44.198160886764526,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332217,2025-02-07,2025-02-11,5,-1.159507513046265,-0.5938913226127625,2025-02-10,4.267174959182739,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332217,2025-02-15,2025-03-02,16,-1.209383249282837,-0.6478847861289978,2025-02-19,14.287358522415161,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332217,2025-04-02,2025-04-19,18,-2.245156049728394,-0.5011847615242004,2025-04-09,28.205231845378876,Extreme,False,True,4
Event_definition,Event_definition,D05,Minimum_duration,95332217,2025-05-12,2025-07-08,58,-2.0193190574646,-0.5993111729621887,2025-06-28,63.29627174139023,Extreme,False,True,5
Event_definition,Event_definition,D05,Minimum_duration,95332217,2025-08-31,2025-09-08,9,-0.8056297302246094,-0.5134946703910828,2025-09-02,5.728622257709503,Light,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-01-01,2025-01-09,9,-1.337130546569824,-0.7301741242408752,2025-01-01,8.48994266986847,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-01-17,2025-02-05,20,-1.344190716743469,-0.5022274851799011,2025-01-26,16.98282563686371,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-02-08,2025-02-12,5,-1.186434864997864,-0.5819931030273438,2025-02-10,4.363973081111908,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-02-14,2025-03-02,17,-0.9403422474861145,-0.5171412229537964,2025-02-19,12.433526515960693,Light,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-04-02,2025-04-23,22,-2.013293266296387,-0.6728296875953674,2025-04-02,28.846669495105743,Extreme,False,True,5
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-05-24,2025-05-28,5,-1.161182761192322,-0.6999257802963257,2025-05-25,4.926548898220062,Moderate,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-06-05,2025-06-14,10,-0.7599750757217407,-0.5131974220275879,2025-06-10,6.409705877304077,Light,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-06-22,2025-07-08,17,-1.750706672668457,-0.5485690832138062,2025-06-28,20.175555765628815,Severe,False,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-08-27,2025-09-01,6,-0.6729516983032227,-0.5211617946624756,2025-08-29,3.589639902114868,Light,False,False,9
Event_definition,Event_definition,D05,Minimum_duration,95332218,2025-11-05,2025-11-09,5,-0.6722681522369385,-0.5048319101333618,2025-11-09,2.724507987499237,Light,False,False,10
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-01-01,2025-01-10,10,-1.397932767868042,-0.6722006797790527,2025-01-01,8.780573666095734,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-01-14,2025-02-05,23,-1.370753169059753,-0.5347971320152283,2025-01-26,21.82190877199173,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-02-07,2025-02-11,5,-0.942587673664093,-0.5305668115615845,2025-02-10,3.6015729904174805,Light,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-02-15,2025-02-21,7,-0.7828031182289124,-0.5431870818138123,2025-02-19,4.616428732872009,Light,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-02-23,2025-03-02,8,-0.9300857782363892,-0.5065593123435974,2025-03-02,5.43396919965744,Light,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-04-02,2025-04-23,22,-2.317926168441772,-0.7098069787025452,2025-04-11,32.18559658527374,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-05-24,2025-06-01,9,-0.962844967842102,-0.5526187419891357,2025-05-27,6.8861082792282104,Light,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-06-04,2025-07-10,37,-2.29106879234314,-0.5045126080513,2025-06-28,41.840856432914734,Extreme,False,True,8
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-08-27,2025-09-02,7,-1.055510640144348,-0.5607427358627319,2025-08-31,5.895151615142821,Moderate,False,False,9
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-09-04,2025-09-09,6,-0.6015307903289795,-0.5051993131637573,2025-09-07,3.33726304769516,Light,False,False,10
Event_definition,Event_definition,D05,Minimum_duration,95332219,2025-11-13,2025-11-29,17,-0.7233188152313232,-0.5237846970558167,2025-11-29,11.15137666463852,Light,False,False,11
Event_definition,Event_definition,D05,Minimum_duration,95332220,2025-01-01,2025-01-10,10,-1.235457301139832,-0.6349194645881653,2025-01-01,10.444301962852478,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332220,2025-01-17,2025-02-05,20,-1.570593118667603,-0.6912316083908081,2025-01-25,20.888846337795258,Severe,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332220,2025-02-08,2025-03-02,23,-2.037058115005493,-0.6167376637458801,2025-02-25,27.87490612268448,Extreme,False,True,3
Event_definition,Event_definition,D05,Minimum_duration,95332220,2025-04-02,2025-04-21,20,-2.009874820709229,-0.78945392370224,2025-04-02,32.95291793346405,Extreme,False,True,4
Event_definition,Event_definition,D05,Minimum_duration,95332220,2025-05-22,2025-05-27,6,-0.8346952795982361,-0.6682907342910767,2025-05-22,4.306433260440826,Light,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332220,2025-07-12,2025-07-20,9,-0.9328961968421936,-0.5383002758026123,2025-07-19,6.402839124202728,Light,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332220,2025-08-29,2025-09-09,12,-1.276241421699524,-0.5898712277412415,2025-09-01,9.245888710021973,Moderate,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-01-01,2025-02-05,36,-1.616167902946472,-0.8615341782569885,2025-01-24,43.218191266059875,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-02-08,2025-02-21,14,-0.8644343018531799,-0.5404342412948608,2025-02-19,9.332119941711426,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-02-23,2025-03-02,8,-1.085893392562866,-0.5226930379867554,2025-03-01,7.009928226470947,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-04-03,2025-04-08,6,-0.7127553224563599,-0.5250486731529236,2025-04-03,3.491933584213257,Light,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-04-13,2025-04-17,5,-0.6907381415367126,-0.6303443312644958,2025-04-13,3.3074289560317993,Light,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-05-11,2025-05-16,6,-1.191832661628723,-0.5442402958869934,2025-05-14,5.551805138587952,Moderate,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-06-21,2025-07-11,21,-1.638392448425293,-0.6699947118759155,2025-06-27,23.124890625476837,Severe,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-08-12,2025-09-09,29,-2.27681040763855,-0.8329434990882874,2025-08-27,38.69769525527954,Extreme,False,True,8
Event_definition,Event_definition,D05,Minimum_duration,95332221,2025-12-10,2025-12-31,22,-1.554109215736389,-0.724697470664978,2025-12-30,24.042314529418945,Severe,True,False,9
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-01-01,2025-02-05,36,-1.639452695846558,-0.7881618142127991,2025-02-01,39.54259365797043,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-02-07,2025-02-21,15,-0.8926356434822083,-0.559689462184906,2025-02-19,11.660811126232147,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-02-23,2025-03-02,8,-1.112694621086121,-0.5830841660499573,2025-03-01,7.387253463268281,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-04-03,2025-04-08,6,-0.9142223596572876,-0.7062352895736694,2025-04-03,4.6740259528160095,Light,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-04-13,2025-04-18,6,-0.9303781390190125,-0.604155957698822,2025-04-13,4.842272579669952,Light,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-05-12,2025-05-16,5,-1.005745053291321,-0.5690885782241821,2025-05-14,4.029935419559479,Moderate,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-06-21,2025-07-12,22,-1.722792267799377,-0.5130136013031006,2025-06-27,24.143233060836792,Severe,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-08-12,2025-09-11,31,-1.799241423606873,-0.5003818273544312,2025-08-27,34.895619094371796,Severe,False,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332222,2025-12-10,2025-12-31,22,-1.572381734848022,-0.6887859106063843,2025-12-30,23.634492456912994,Severe,True,False,9
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-01-01,2025-02-05,36,-1.563310623168945,-0.8207867741584778,2025-01-06,41.27206212282181,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-02-08,2025-02-21,14,-0.8832201361656189,-0.5954778790473938,2025-02-19,9.600279092788696,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-02-23,2025-03-02,8,-1.141827344894409,-0.6507255434989929,2025-03-01,7.7368446588516235,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-04-02,2025-04-08,7,-1.337850570678711,-0.8473034501075745,2025-04-02,7.595399856567384,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-04-13,2025-04-18,6,-0.7823346853256226,-0.6376651525497437,2025-04-13,4.18330979347229,Light,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-06-18,2025-07-12,25,-1.743588924407959,-0.5176485776901245,2025-06-27,25.719527900218964,Severe,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-08-15,2025-09-12,29,-1.629189729690552,-0.5200998783111572,2025-08-27,30.679704070091248,Severe,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-12-10,2025-12-19,10,-0.9572739005088806,-0.6344360113143921,2025-12-10,7.670641839504242,Light,False,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332223,2025-12-22,2025-12-31,10,-1.555150985717773,-0.5387606620788574,2025-12-30,8.206154108047485,Severe,True,False,9
Event_definition,Event_definition,D05,Minimum_duration,95332224,2025-01-01,2025-02-21,52,-1.557673335075378,-0.5888458490371704,2025-01-31,53.34167152643204,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332224,2025-02-23,2025-03-02,8,-1.238792896270752,-0.6624208688735962,2025-03-01,8.11461317539215,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332224,2025-04-03,2025-04-08,6,-1.17630934715271,-0.6457729339599609,2025-04-03,5.147591412067413,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332224,2025-04-13,2025-04-18,6,-0.7634198665618896,-0.6767705678939819,2025-04-17,4.411282777786255,Light,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332224,2025-06-21,2025-07-12,22,-1.565237283706665,-0.6305559277534485,2025-06-27,24.631660521030426,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332224,2025-08-15,2025-08-22,8,-0.8505577445030212,-0.5239807367324829,2025-08-16,5.718534767627716,Light,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332224,2025-08-25,2025-09-12,19,-1.529786705970764,-0.5927960276603699,2025-08-27,21.86993056535721,Severe,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332224,2025-12-11,2025-12-31,21,-1.555573105812073,-0.7016881704330444,2025-12-30,21.027605533599854,Severe,True,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332225,2025-01-01,2025-02-05,36,-1.803107976913452,-0.7100303769111633,2025-01-07,48.9773890376091,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332225,2025-02-09,2025-02-19,11,-0.6715368628501892,-0.5073302388191223,2025-02-19,6.483463764190674,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332225,2025-02-24,2025-03-02,7,-0.9977991580963135,-0.8744008541107178,2025-02-25,6.634891748428345,Light,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332225,2025-04-13,2025-04-21,9,-1.176034092903137,-0.6052693724632263,2025-04-13,8.62975949048996,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332225,2025-05-11,2025-05-16,6,-0.9887043237686157,-0.532088577747345,2025-05-12,4.781651794910431,Light,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332225,2025-06-26,2025-07-12,17,-1.230494976043701,-0.554946780204773,2025-06-28,15.965554416179657,Moderate,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332225,2025-08-12,2025-09-23,43,-2.157047986984253,-0.5694388747215271,2025-08-29,59.29728865623474,Extreme,False,True,7
Event_definition,Event_definition,D05,Minimum_duration,95332225,2025-12-04,2025-12-31,28,-1.487053394317627,-0.5498426556587219,2025-12-04,26.466029703617096,Moderate,True,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332226,2025-01-01,2025-03-02,61,-1.866592884063721,-0.5645067691802979,2025-01-31,69.3838409781456,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332226,2025-04-02,2025-04-08,7,-0.7456499338150024,-0.5380701422691345,2025-04-03,4.058578372001648,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332226,2025-04-13,2025-04-20,8,-1.357728481292725,-0.58286452293396,2025-04-13,8.821480810642242,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332226,2025-06-21,2025-08-01,42,-1.648650884628296,-0.6395377516746521,2025-06-30,47.453545451164246,Severe,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332226,2025-08-07,2025-09-18,43,-2.204885721206665,-0.5367267727851868,2025-08-20,59.23395770788193,Extreme,False,True,5
Event_definition,Event_definition,D05,Minimum_duration,95332226,2025-12-04,2025-12-08,5,-1.077644109725952,-0.5835525393486023,2025-12-04,4.124240577220917,Moderate,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332226,2025-12-10,2025-12-31,22,-1.422386407852173,-0.6944834589958191,2025-12-30,20.862781643867493,Moderate,True,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332227,2025-01-01,2025-02-05,36,-1.844553589820862,-0.7127383351325989,2025-01-31,42.11343777179718,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332227,2025-02-07,2025-03-02,24,-1.22214150428772,-0.555412769317627,2025-02-25,22.998075664043427,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332227,2025-04-03,2025-04-08,6,-0.750921368598938,-0.6048771142959595,2025-04-03,3.9220257997512817,Light,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332227,2025-04-13,2025-04-20,8,-1.484672427177429,-0.8217519521713257,2025-04-13,10.025166153907776,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332227,2025-06-21,2025-07-20,30,-1.574038147926331,-0.8177517056465149,2025-06-30,33.78996628522873,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332227,2025-07-22,2025-07-26,5,-0.683122456073761,-0.5060198307037354,2025-07-25,3.074975073337555,Light,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332227,2025-08-11,2025-09-23,44,-2.481644868850708,-0.5942792892456055,2025-08-20,67.75691944360733,Extreme,False,True,7
Event_definition,Event_definition,D05,Minimum_duration,95332227,2025-12-04,2025-12-31,28,-1.653873205184937,-0.8487956523895264,2025-12-10,32.977122366428375,Severe,True,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332228,2025-01-01,2025-02-05,36,-1.883877038955688,-0.7126227617263794,2025-01-31,44.839335560798645,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332228,2025-02-08,2025-02-21,14,-0.8600645065307617,-0.5567774176597595,2025-02-18,10.310466349124908,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332228,2025-02-23,2025-03-02,8,-1.188252687454224,-0.6753677725791931,2025-02-28,8.231748223304749,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332228,2025-04-12,2025-04-20,9,-1.366067886352539,-0.5318072438240051,2025-04-16,9.339582026004791,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332228,2025-06-21,2025-07-26,36,-1.581078886985779,-0.7141591310501099,2025-06-27,41.1191428899765,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332228,2025-08-12,2025-09-12,32,-2.336613178253174,-1.080771684646606,2025-08-23,57.857635140419006,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332228,2025-12-10,2025-12-31,22,-1.409170746803284,-0.7359597682952881,2025-12-30,21.38706260919571,Moderate,True,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-01-01,2025-02-05,36,-1.814688801765442,-0.9247483611106873,2025-01-31,50.63849425315857,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-02-07,2025-02-21,15,-0.8813818097114563,-0.5222426652908325,2025-02-14,10.289737582206726,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-02-24,2025-03-02,7,-1.176679134368896,-0.8903255462646484,2025-02-24,7.162411868572234,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-04-02,2025-04-09,8,-0.909740686416626,-0.5081905126571655,2025-04-03,5.744939625263214,Light,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-04-13,2025-04-19,7,-1.392917633056641,-0.5649742484092712,2025-04-13,8.161056697368624,Moderate,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-06-21,2025-07-29,39,-1.354404211044312,-0.5086396336555481,2025-07-19,37.44867950677872,Moderate,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-08-12,2025-09-12,32,-2.100579500198364,-0.5447860360145569,2025-09-03,44.885386288166046,Extreme,False,True,7
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-12-04,2025-12-08,5,-1.0026935338974,-0.5929360389709473,2025-12-04,3.8285791873931885,Moderate,False,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332229,2025-12-10,2025-12-31,22,-1.371546387672424,-0.7103878259658813,2025-12-10,21.96466100215912,Moderate,True,False,9
Event_definition,Event_definition,D05,Minimum_duration,95332230,2025-01-01,2025-02-05,36,-1.858227968215942,-0.6631510257720947,2025-01-31,43.31151866912842,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332230,2025-02-08,2025-02-21,14,-0.9253191351890564,-0.6164587140083313,2025-02-18,10.902070760726929,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332230,2025-02-23,2025-03-02,8,-1.212321758270264,-0.8263102769851685,2025-02-28,8.59898066520691,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332230,2025-04-13,2025-04-18,6,-1.19656240940094,-1.137719750404358,2025-04-13,6.990978717803955,Moderate,False,False,4
